time,open,high,low,close,volume,ctime,quote,ntrades,tbbav,tbqav,ignore
1532750220000,0.00000156,0.00000156,0.00000156,0.00000156,18238.00000000,1532750279999,0.02845128,2,18238.00000000,0.02845128,0
1532750280000,0.00000156,0.00000156,0.00000156,0.00000156,25230.00000000,1532750339999,0.03935880,3,25230.00000000,0.03935880,0
1532750340000,0.00000155,0.00000156,0.00000155,0.00000156,19533.00000000,1532750399999,0.03040108,2,12493.00000000,0.01948908,0
1532750400000,0.00000155,0.00000155,0.00000155,0.00000155,5500.00000000,1532750459999,0.00852500,1,0.00000000,0.00000000,0
1532750460000,0.00000155,0.00000155,0.00000155,0.00000155,895.00000000,1532750519999,0.00138725,2,0.00000000,0.00000000,0
1532750520000,0.00000155,0.00000155,0.00000155,0.00000155,19611.00000000,1532750579999,0.03039705,3,0.00000000,0.00000000,0
1532750580000,0.00000155,0.00000155,0.00000155,0.00000155,56682.00000000,1532750639999,0.08785710,1,0.00000000,0.00000000,0
1532750640000,0.00000155,0.00000155,0.00000155,0.00000155,9628.00000000,1532750699999,0.01492340,1,0.00000000,0.00000000,0
1532750700000,0.00000155,0.00000155,0.00000155,0.00000155,88174.00000000,1532750759999,0.13666970,2,0.00000000,0.00000000,0
1532750760000,0.00000155,0.00000155,0.00000155,0.00000155,367163.00000000,1532750819999,0.56910265,8,0.00000000,0.00000000,0
1532750820000,0.00000155,0.00000155,0.00000155,0.00000155,0.00000000,1532750879999,0.00000000,0,0.00000000,0.00000000,0
1532750880000,0.00000155,0.00000155,0.00000155,0.00000155,431470.00000000,1532750939999,0.66877850,4,0.00000000,0.00000000,0
1532750940000,0.00000155,0.00000155,0.00000155,0.00000155,0.00000000,1532750999999,0.00000000,0,0.00000000,0.00000000,0
1532751000000,0.00000155,0.00000155,0.00000155,0.00000155,47039.00000000,1532751059999,0.07291045,2,0.00000000,0.00000000,0
1532751060000,0.00000155,0.00000155,0.00000155,0.00000155,3.00000000,1532751119999,0.00000465,1,0.00000000,0.00000000,0
1532751120000,0.00000155,0.00000155,0.00000155,0.00000155,647.00000000,1532751179999,0.00100285,1,0.00000000,0.00000000,0
1532751180000,0.00000155,0.00000155,0.00000155,0.00000155,0.00000000,1532751239999,0.00000000,0,0.00000000,0.00000000,0
1532751240000,0.00000156,0.00000156,0.00000156,0.00000156,5610.00000000,1532751299999,0.00875160,2,5610.00000000,0.00875160,0
1532751300000,0.00000155,0.00000155,0.00000155,0.00000155,19940.00000000,1532751359999,0.03090700,3,0.00000000,0.00000000,0
1532751360000,0.00000155,0.00000155,0.00000155,0.00000155,111923.00000000,1532751419999,0.17348065,3,0.00000000,0.00000000,0
1532751420000,0.00000155,0.00000155,0.00000155,0.00000155,13366.00000000,1532751479999,0.02071730,3,0.00000000,0.00000000,0
1532751480000,0.00000155,0.00000155,0.00000155,0.00000155,92388.00000000,1532751539999,0.14320140,7,0.00000000,0.00000000,0
1532751540000,0.00000155,0.00000155,0.00000155,0.00000155,4000.00000000,1532751599999,0.00620000,1,0.00000000,0.00000000,0
1532751600000,0.00000155,0.00000155,0.00000155,0.00000155,224425.00000000,1532751659999,0.34785875,8,0.00000000,0.00000000,0
1532751660000,0.00000155,0.00000155,0.00000154,0.00000154,433940.00000000,1532751719999,0.67247651,16,267694.00000000,0.41492570,0
1532751720000,0.00000154,0.00000154,0.00000154,0.00000154,11141.00000000,1532751779999,0.01715714,2,0.00000000,0.00000000,0
1532751780000,0.00000155,0.00000155,0.00000155,0.00000155,28912.00000000,1532751839999,0.04481360,2,28912.00000000,0.04481360,0
1532751840000,0.00000155,0.00000155,0.00000155,0.00000155,0.00000000,1532751899999,0.00000000,0,0.00000000,0.00000000,0
1532751900000,0.00000154,0.00000155,0.00000154,0.00000154,18706.00000000,1532751959999,0.02883423,4,2699.00000000,0.00418345,0
1532751960000,0.00000154,0.00000154,0.00000154,0.00000154,1831.00000000,1532752019999,0.00281974,2,0.00000000,0.00000000,0
1532752020000,0.00000154,0.00000154,0.00000154,0.00000154,328784.00000000,1532752079999,0.50632736,21,0.00000000,0.00000000,0
1532752080000,0.00000155,0.00000155,0.00000155,0.00000155,62461.00000000,1532752139999,0.09681455,4,62461.00000000,0.09681455,0
1532752140000,0.00000154,0.00000154,0.00000154,0.00000154,127009.00000000,1532752199999,0.19559386,8,0.00000000,0.00000000,0
1532752200000,0.00000154,0.00000155,0.00000154,0.00000155,157093.00000000,1532752259999,0.24192523,9,201.00000000,0.00031155,0
1532752260000,0.00000155,0.00000155,0.00000155,0.00000155,31963.00000000,1532752319999,0.04954265,4,31963.00000000,0.04954265,0
1532752320000,0.00000155,0.00000155,0.00000155,0.00000155,18850.00000000,1532752379999,0.02921750,3,18850.00000000,0.02921750,0
1532752380000,0.00000155,0.00000155,0.00000155,0.00000155,5011.00000000,1532752439999,0.00776705,2,5011.00000000,0.00776705,0
1532752440000,0.00000154,0.00000154,0.00000154,0.00000154,68990.00000000,1532752499999,0.10624460,5,0.00000000,0.00000000,0
1532752500000,0.00000154,0.00000155,0.00000154,0.00000155,7107.00000000,1532752559999,0.01100929,2,6451.00000000,0.00999905,0
1532752560000,0.00000155,0.00000155,0.00000154,0.00000154,410768.00000000,1532752619999,0.63667675,5,409403.00000000,0.63457465,0
1532752620000,0.00000154,0.00000154,0.00000154,0.00000154,12409.00000000,1532752679999,0.01910986,1,0.00000000,0.00000000,0
1532752680000,0.00000154,0.00000154,0.00000154,0.00000154,2978.00000000,1532752739999,0.00458612,1,0.00000000,0.00000000,0
1532752740000,0.00000154,0.00000154,0.00000154,0.00000154,14644.00000000,1532752799999,0.02255176,3,0.00000000,0.00000000,0
1532752800000,0.00000154,0.00000154,0.00000154,0.00000154,0.00000000,1532752859999,0.00000000,0,0.00000000,0.00000000,0
1532752860000,0.00000154,0.00000154,0.00000154,0.00000154,1114.00000000,1532752919999,0.00171556,1,0.00000000,0.00000000,0
1532752920000,0.00000154,0.00000154,0.00000154,0.00000154,0.00000000,1532752979999,0.00000000,0,0.00000000,0.00000000,0
1532752980000,0.00000154,0.00000154,0.00000154,0.00000154,37069.00000000,1532753039999,0.05708626,3,0.00000000,0.00000000,0
1532753040000,0.00000154,0.00000154,0.00000154,0.00000154,1503.00000000,1532753099999,0.00231462,1,0.00000000,0.00000000,0
1532753100000,0.00000155,0.00000155,0.00000155,0.00000155,213.00000000,1532753159999,0.00033015,3,213.00000000,0.00033015,0
1532753160000,0.00000155,0.00000155,0.00000155,0.00000155,0.00000000,1532753219999,0.00000000,0,0.00000000,0.00000000,0
1532753220000,0.00000155,0.00000155,0.00000155,0.00000155,1065.00000000,1532753279999,0.00165075,1,1065.00000000,0.00165075,0
1532753280000,0.00000154,0.00000155,0.00000154,0.00000154,4222.00000000,1532753339999,0.00651155,3,967.00000000,0.00149885,0
1532753340000,0.00000155,0.00000155,0.00000155,0.00000155,121192.00000000,1532753399999,0.18784760,1,121192.00000000,0.18784760,0
1532753400000,0.00000155,0.00000155,0.00000155,0.00000155,0.00000000,1532753459999,0.00000000,0,0.00000000,0.00000000,0
1532753460000,0.00000155,0.00000155,0.00000155,0.00000155,0.00000000,1532753519999,0.00000000,0,0.00000000,0.00000000,0
1532753520000,0.00000155,0.00000155,0.00000155,0.00000155,0.00000000,1532753579999,0.00000000,0,0.00000000,0.00000000,0
1532753580000,0.00000154,0.00000154,0.00000154,0.00000154,9870.00000000,1532753639999,0.01519980,1,0.00000000,0.00000000,0
1532753640000,0.00000154,0.00000154,0.00000154,0.00000154,0.00000000,1532753699999,0.00000000,0,0.00000000,0.00000000,0
1532753700000,0.00000154,0.00000154,0.00000154,0.00000154,47600.00000000,1532753759999,0.07330400,1,0.00000000,0.00000000,0
1532753760000,0.00000154,0.00000155,0.00000154,0.00000154,1055187.00000000,1532753819999,1.62498821,20,23.00000000,0.00003565,0
1532753820000,0.00000154,0.00000154,0.00000154,0.00000154,0.00000000,1532753879999,0.00000000,0,0.00000000,0.00000000,0
1532753880000,0.00000154,0.00000154,0.00000154,0.00000154,79659.00000000,1532753939999,0.12267486,5,0.00000000,0.00000000,0
1532753940000,0.00000154,0.00000154,0.00000154,0.00000154,30014.00000000,1532753999999,0.04622156,2,0.00000000,0.00000000,0
1532754000000,0.00000155,0.00000155,0.00000155,0.00000155,1195.00000000,1532754059999,0.00185225,1,1195.00000000,0.00185225,0
1532754060000,0.00000154,0.00000154,0.00000153,0.00000154,771202.00000000,1532754119999,1.18451674,23,350117.00000000,0.53918018,0
1532754120000,0.00000154,0.00000155,0.00000152,0.00000154,1642255.00000000,1532754179999,2.51452109,74,283317.00000000,0.43536586,0
1532754180000,0.00000154,0.00000154,0.00000153,0.00000154,18090.00000000,1532754239999,0.02784539,9,16769.00000000,0.02582426,0
1532754240000,0.00000153,0.00000154,0.00000153,0.00000154,6138.00000000,1532754299999,0.00939171,25,57.00000000,0.00008778,0
1532754300000,0.00000154,0.00000154,0.00000154,0.00000154,0.00000000,1532754359999,0.00000000,0,0.00000000,0.00000000,0
1532754360000,0.00000154,0.00000154,0.00000154,0.00000154,0.00000000,1532754419999,0.00000000,0,0.00000000,0.00000000,0
1532754420000,0.00000154,0.00000154,0.00000154,0.00000154,0.00000000,1532754479999,0.00000000,0,0.00000000,0.00000000,0
1532754480000,0.00000154,0.00000155,0.00000153,0.00000155,171014.00000000,1532754539999,0.26344251,23,169356.00000000,0.26088925,0
1532754540000,0.00000154,0.00000155,0.00000154,0.00000155,57472.00000000,1532754599999,0.08851388,2,700.00000000,0.00108500,0
1532754600000,0.00000154,0.00000154,0.00000154,0.00000154,1386.00000000,1532754659999,0.00213444,1,0.00000000,0.00000000,0
1532754660000,0.00000154,0.00000154,0.00000154,0.00000154,0.00000000,1532754719999,0.00000000,0,0.00000000,0.00000000,0
