time,open,high,low,close,volume,ctime,quote,ntrades,tbbav,tbqav,ignore
1532750820000,0.00171110,0.00171390,0.00171040,0.00171290,2002.93000000,1532750879999,3.42934543,56,986.80000000,1.69029270,0
1532750880000,0.00171040,0.00171290,0.00171040,0.00171050,462.68000000,1532750939999,0.79143196,11,3.79000000,0.00649028,0
1532750940000,0.00171040,0.00171230,0.00171040,0.00171040,121.40000000,1532750999999,0.20779020,22,52.96000000,0.09065616,0
1532751000000,0.00171240,0.00171240,0.00171000,0.00171200,273.77000000,1532751059999,0.46823905,21,5.02000000,0.00859622,0
1532751060000,0.00171020,0.00171260,0.00170960,0.00171120,507.95000000,1532751119999,0.86941982,32,353.12000000,0.60459122,0
1532751120000,0.00171100,0.00171290,0.00170820,0.00171240,271.33000000,1532751179999,0.46408908,35,56.01000000,0.09587020,0
1532751180000,0.00171100,0.00171240,0.00171000,0.00171100,444.53000000,1532751239999,0.76053192,19,381.64000000,0.65292795,0
1532751240000,0.00171100,0.00171150,0.00170860,0.00170860,987.27000000,1532751299999,1.68913322,20,12.43000000,0.02126806,0
1532751300000,0.00170930,0.00171200,0.00170860,0.00170860,652.48000000,1532751359999,1.11566722,30,230.96000000,0.39519481,0
1532751360000,0.00170870,0.00170990,0.00170580,0.00170640,1023.23000000,1532751419999,1.74804189,36,3.75000000,0.00640950,0
1532751420000,0.00170660,0.00171100,0.00170660,0.00170830,198.01000000,1532751479999,0.33853200,17,46.67000000,0.07976408,0
1532751480000,0.00170930,0.00171090,0.00170850,0.00170850,253.46000000,1532751539999,0.43324729,7,5.23000000,0.00894800,0
1532751540000,0.00171090,0.00171090,0.00170800,0.00170910,288.05000000,1532751599999,0.49242743,18,276.10000000,0.47201228,0
1532751600000,0.00170800,0.00170960,0.00170780,0.00170800,68.71000000,1532751659999,0.11742918,21,64.20000000,0.10972648,0
1532751660000,0.00170780,0.00170800,0.00170780,0.00170780,504.12000000,1532751719999,0.86098810,13,424.81000000,0.72553463,0
1532751720000,0.00170780,0.00170960,0.00170780,0.00170870,154.09000000,1532751779999,0.26318034,9,10.76000000,0.01838708,0
1532751780000,0.00170780,0.00170970,0.00170780,0.00170780,469.77000000,1532751839999,0.80234848,18,16.82000000,0.02875530,0
1532751840000,0.00170790,0.00170960,0.00170780,0.00170780,200.15000000,1532751899999,0.34196769,14,72.68000000,0.12425233,0
1532751900000,0.00170960,0.00170960,0.00170780,0.00170780,549.22000000,1532751959999,0.93823230,10,146.70000000,0.25076844,0
1532751960000,0.00170860,0.00170860,0.00170780,0.00170780,682.45000000,1532752019999,1.16562432,8,97.27000000,0.16619552,0
1532752020000,0.00170910,0.00170930,0.00170780,0.00170780,309.18000000,1532752079999,0.52838165,15,287.95000000,0.49212491,0
1532752080000,0.00170850,0.00170870,0.00170730,0.00170730,178.00000000,1532752139999,0.30407208,16,125.79000000,0.21491417,0
1532752140000,0.00170730,0.00170850,0.00170700,0.00170850,764.71000000,1532752199999,1.30637266,21,710.46000000,1.21369092,0
1532752200000,0.00170850,0.00170860,0.00170630,0.00170860,571.16000000,1532752259999,0.97574736,19,517.97000000,0.88495320,0
1532752260000,0.00170860,0.00170990,0.00170670,0.00170800,958.05000000,1532752319999,1.63708360,30,465.59000000,0.79593508,0
1532752320000,0.00170710,0.00170830,0.00170640,0.00170810,156.23000000,1532752379999,0.26679098,22,19.10000000,0.03262395,0
1532752380000,0.00170720,0.00170830,0.00170700,0.00170730,477.90000000,1532752439999,0.81589049,17,41.58000000,0.07100074,0
1532752440000,0.00170760,0.00170960,0.00170750,0.00170840,696.31000000,1532752499999,1.18976705,34,147.48000000,0.25201830,0
1532752500000,0.00170940,0.00170940,0.00170710,0.00170750,440.88000000,1532752559999,0.75332796,27,222.70000000,0.38057591,0
1532752560000,0.00170760,0.00170890,0.00170660,0.00170720,175.88000000,1532752619999,0.30033796,17,7.89000000,0.01347986,0
1532752620000,0.00170880,0.00170980,0.00170690,0.00170690,444.77000000,1532752679999,0.76037774,15,411.79000000,0.70399738,0
1532752680000,0.00170770,0.00170920,0.00170700,0.00170770,403.73000000,1532752739999,0.68940522,15,95.49000000,0.16302604,0
1532752740000,0.00170770,0.00170830,0.00170680,0.00170820,970.78000000,1532752799999,1.65792524,18,714.28000000,1.22009939,0
1532752800000,0.00170810,0.00170990,0.00170630,0.00170980,871.57000000,1532752859999,1.48811296,37,206.57000000,0.35317419,0
1532752860000,0.00170990,0.00170990,0.00170740,0.00170850,331.25000000,1532752919999,0.56562811,15,8.80000000,0.01504650,0
1532752920000,0.00170640,0.00170860,0.00170630,0.00170850,887.28000000,1532752979999,1.51511401,18,518.43000000,0.88570805,0
1532752980000,0.00170710,0.00170910,0.00170660,0.00170910,405.27000000,1532753039999,0.69251348,17,392.11000000,0.67002891,0
1532753040000,0.00170880,0.00170880,0.00170660,0.00170700,805.32000000,1532753099999,1.37502195,21,160.76000000,0.27469355,0
1532753100000,0.00170670,0.00170840,0.00170400,0.00170820,849.67000000,1532753159999,1.44916758,50,232.23000000,0.39585808,0
1532753160000,0.00170730,0.00170870,0.00170680,0.00170870,1861.88000000,1532753219999,3.18039264,48,1746.85000000,2.98393402,0
1532753220000,0.00170870,0.00170870,0.00170400,0.00170770,957.62000000,1532753279999,1.63378924,47,244.23000000,0.41708430,0
1532753280000,0.00170550,0.00170870,0.00170550,0.00170860,795.67000000,1532753339999,1.35919971,23,671.44000000,1.14725459,0
1532753340000,0.00170870,0.00171000,0.00170650,0.00170930,2925.79000000,1532753399999,5.00087720,44,2893.00000000,4.94481966,0
1532753400000,0.00170930,0.00171010,0.00170770,0.00170990,151.96000000,1532753459999,0.25983759,21,148.72000000,0.25430068,0
1532753460000,0.00170910,0.00171030,0.00170700,0.00170790,832.13000000,1532753519999,1.42247448,32,724.72000000,1.23903467,0
1532753520000,0.00170800,0.00171030,0.00170800,0.00170850,1149.11000000,1532753579999,1.96334999,17,356.28000000,0.60919517,0
1532753580000,0.00170870,0.00171030,0.00170870,0.00170880,312.26000000,1532753639999,0.53360520,12,29.26000000,0.05004313,0
1532753640000,0.00171010,0.00171030,0.00170870,0.00170870,805.59000000,1532753699999,1.37739167,25,541.97000000,0.92688440,0
1532753700000,0.00171020,0.00171020,0.00170800,0.00170900,749.32000000,1532753759999,1.28116380,14,491.26000000,0.84014281,0
1532753760000,0.00170900,0.00171020,0.00170900,0.00171020,814.08000000,1532753819999,1.39180539,14,588.98000000,1.00710949,0
1532753820000,0.00170910,0.00170910,0.00170700,0.00170810,940.35000000,1532753879999,1.60700652,14,116.53000000,0.19903696,0
1532753880000,0.00170810,0.00170910,0.00170460,0.00170460,1311.88000000,1532753939999,2.23965135,45,600.30000000,1.02515361,0
1532753940000,0.00170620,0.00170870,0.00170590,0.00170780,1107.06000000,1532753999999,1.88955351,29,674.61000000,1.15179726,0
1532754000000,0.00170900,0.00170900,0.00170700,0.00170770,42.67000000,1532754059999,0.07285060,14,10.92000000,0.01865038,0
1532754060000,0.00170700,0.00170770,0.00170650,0.00170770,782.27000000,1532754119999,1.33574484,12,778.57000000,1.32942795,0
1532754120000,0.00170770,0.00170770,0.00170400,0.00170550,741.28000000,1532754179999,1.26438864,35,231.52000000,0.39505343,0
1532754180000,0.00170550,0.00171040,0.00170540,0.00170890,1560.99000000,1532754239999,2.66557255,58,1396.57000000,2.38487106,0
1532754240000,0.00170720,0.00170850,0.00170590,0.00170590,336.58000000,1532754299999,0.57424766,11,2.92000000,0.00498827,0
1532754300000,0.00170720,0.00170850,0.00170560,0.00170650,481.70000000,1532754359999,0.82240699,8,474.63000000,0.81034820,0
1532754360000,0.00170860,0.00171040,0.00170710,0.00170920,437.01000000,1532754419999,0.74699971,40,374.34000000,0.63991232,0
1532754420000,0.00170900,0.00170990,0.00170700,0.00170770,1015.02000000,1532754479999,1.73498891,25,542.19000000,0.92691057,0
1532754480000,0.00170780,0.00170870,0.00170730,0.00170730,432.82000000,1532754539999,0.73900807,15,64.89000000,0.11080323,0
1532754540000,0.00170960,0.00170960,0.00170710,0.00170710,1555.42000000,1532754599999,2.65651385,22,1115.16000000,1.90479480,0
1532754600000,0.00170710,0.00170740,0.00170650,0.00170700,1034.28000000,1532754659999,1.76571729,31,394.69000000,0.67384721,0
1532754660000,0.00170730,0.00170730,0.00170460,0.00170560,1005.35000000,1532754719999,1.71607010,46,449.93000000,0.76813695,0
1532754720000,0.00170720,0.00170720,0.00170520,0.00170520,473.07000000,1532754779999,0.80703348,20,81.49000000,0.13911538,0
1532754780000,0.00170530,0.00170760,0.00170290,0.00170760,1248.78000000,1532754839999,2.12905646,60,269.72000000,0.46019914,0
1532754840000,0.00170770,0.00170790,0.00170480,0.00170730,823.01000000,1532754899999,1.40404896,24,262.58000000,0.44830730,0
1532754900000,0.00170650,0.00170720,0.00170520,0.00170690,497.09000000,1532754959999,0.84772152,13,18.99000000,0.03241601,0
1532754960000,0.00170680,0.00170700,0.00170610,0.00170700,1567.94000000,1532755019999,2.67601794,18,764.43000000,1.30476178,0
1532755020000,0.00170700,0.00170880,0.00170480,0.00170880,514.01000000,1532755079999,0.87721577,24,232.17000000,0.39634104,0
1532755080000,0.00170670,0.00170890,0.00170510,0.00170760,725.33000000,1532755139999,1.23719068,18,229.65000000,0.39187178,0
1532755140000,0.00170760,0.00170760,0.00170490,0.00170490,795.09000000,1532755199999,1.35679675,15,422.48000000,0.72138222,0
1532755200000,0.00170730,0.00170730,0.00170470,0.00170470,12.95000000,1532755259999,0.02207935,7,1.31000000,0.00223656,0
1532755260000,0.00170470,0.00170950,0.00170470,0.00170770,376.07000000,1532755319999,0.64219611,30,362.62000000,0.61923391,0
1532755320000,0.00170790,0.00170870,0.00170330,0.00170480,853.65000000,1532755379999,1.45606679,43,103.68000000,0.17678835,0
1532755380000,0.00170530,0.00170730,0.00170480,0.00170730,1057.92000000,1532755439999,1.80418458,21,582.11000000,0.99302313,0
1532755440000,0.00170730,0.00170770,0.00170490,0.00170490,542.05000000,1532755499999,0.92497409,19,312.91000000,0.53422329,0
1532755500000,0.00170690,0.00170690,0.00170400,0.00170450,980.29000000,1532755559999,1.67211012,26,748.17000000,1.27646851,0
1532755560000,0.00170410,0.00170530,0.00170280,0.00170520,1128.05000000,1532755619999,1.92263349,37,999.62000000,1.70381640,0
1532755620000,0.00170540,0.00170700,0.00170540,0.00170600,2223.07000000,1532755679999,3.79247465,28,1945.70000000,3.31930917,0
1532755680000,0.00170590,0.00170660,0.00170590,0.00170590,361.37000000,1532755739999,0.61649890,43,325.27000000,0.55491196,0
1532755740000,0.00170670,0.00170770,0.00170430,0.00170620,1716.01000000,1532755799999,2.92721474,56,906.52000000,1.54677092,0
1532755800000,0.00170610,0.00170620,0.00170440,0.00170610,235.14000000,1532755859999,0.40109413,18,180.28000000,0.30755583,0
1532755860000,0.00170590,0.00170620,0.00170240,0.00170440,896.62000000,1532755919999,1.52883741,49,493.45000000,0.84152961,0
1532755920000,0.00170610,0.00170690,0.00170440,0.00170440,720.79000000,1532755979999,1.23007680,25,718.48000000,1.22613640,0
1532755980000,0.00170680,0.00170770,0.00170480,0.00170510,217.90000000,1532756039999,0.37175837,31,212.90000000,0.36323175,0
1532756040000,0.00170720,0.00170770,0.00170480,0.00170520,288.42000000,1532756099999,0.49242573,15,286.16000000,0.48857160,0
1532756100000,0.00170720,0.00170770,0.00170580,0.00170760,1189.71000000,1532756159999,2.03141578,18,858.53000000,1.46592599,0
1532756160000,0.00170760,0.00170760,0.00170480,0.00170740,106.69000000,1532756219999,0.18192745,14,0.73000000,0.00124652,0
1532756220000,0.00170760,0.00170800,0.00170490,0.00170800,979.72000000,1532756279999,1.67171730,20,496.72000000,0.84824709,0
1532756280000,0.00170810,0.00170830,0.00170670,0.00170790,632.25000000,1532756339999,1.07953005,17,618.49000000,1.05603402,0
1532756340000,0.00170800,0.00170830,0.00170790,0.00170790,23.19000000,1532756399999,0.03960695,12,6.63000000,0.01132416,0
1532756400000,0.00170800,0.00170860,0.00170670,0.00170730,190.39000000,1532756459999,0.32517530,23,26.98000000,0.04608012,0
1532756460000,0.00170730,0.00170810,0.00170670,0.00170670,336.37000000,1532756519999,0.57412285,8,8.82000000,0.01506054,0
1532756520000,0.00170670,0.00170900,0.00170550,0.00170900,275.30000000,1532756579999,0.47022295,28,200.93000000,0.34325562,0
1532756580000,0.00170780,0.00170890,0.00170780,0.00170890,741.67000000,1532756639999,1.26735992,6,735.81000000,1.25735222,0
1532756640000,0.00170880,0.00170920,0.00170780,0.00170920,373.52000000,1532756699999,0.63837028,10,370.45000000,0.63312511,0
1532756700000,0.00170920,0.00170970,0.00170780,0.00170820,131.28000000,1532756759999,0.22441566,20,110.11000000,0.18824294,0
1532756760000,0.00170940,0.00171130,0.00170940,0.00171110,1067.43000000,1532756819999,1.82580340,68,851.52000000,1.45637382,0
1532756820000,0.00171110,0.00171130,0.00171040,0.00171050,425.97000000,1532756879999,0.72867434,20,136.83000000,0.23409891,0
1532756880000,0.00171050,0.00171250,0.00171050,0.00171100,509.21000000,1532756939999,0.87149531,43,325.41000000,0.55691742,0
1532756940000,0.00171250,0.00171270,0.00171120,0.00171270,325.04000000,1532756999999,0.55639977,28,140.03000000,0.23980346,0
1532757000000,0.00171270,0.00171360,0.00171270,0.00171280,718.88000000,1532757059999,1.23141480,44,90.56000000,0.15513922,0
1532757060000,0.00171290,0.00171380,0.00170940,0.00171150,791.32000000,1532757119999,1.35514237,43,115.43000000,0.19766058,0
1532757120000,0.00171260,0.00171590,0.00171260,0.00171580,1908.63000000,1532757179999,3.27236080,92,1025.02000000,1.75756690,0
1532757180000,0.00171450,0.00171700,0.00171450,0.00171680,624.96000000,1532757239999,1.07248431,78,391.78000000,0.67244723,0
1532757240000,0.00171680,0.00171840,0.00171490,0.00171830,459.63000000,1532757299999,0.78924145,68,208.07000000,0.35730872,0
1532757300000,0.00171830,0.00171980,0.00171700,0.00171840,793.11000000,1532757359999,1.36355975,84,597.66000000,1.02765135,0
1532757360000,0.00171840,0.00171980,0.00171390,0.00171790,1608.75000000,1532757419999,2.76150580,72,256.58000000,0.44102261,0
1532757420000,0.00171830,0.00172000,0.00171650,0.00172000,1527.92000000,1532757479999,2.62736567,62,1353.27000000,2.32721423,0
1532757480000,0.00172000,0.00172200,0.00171950,0.00171970,685.64000000,1532757539999,1.17974580,100,382.81000000,0.65877722,0
1532757540000,0.00171970,0.00172380,0.00171970,0.00172280,1341.37000000,1532757599999,2.31031839,99,1087.00000000,1.87221586,0
1532757600000,0.00172290,0.00172400,0.00172260,0.00172350,997.32000000,1532757659999,1.71888650,81,469.74000000,0.80963030,0
1532757660000,0.00172370,0.00172600,0.00172370,0.00172600,1192.85000000,1532757719999,2.05777350,164,902.51000000,1.55684331,0
1532757720000,0.00172600,0.00172630,0.00172250,0.00172600,3589.10000000,1532757779999,6.19138392,106,2597.76000000,4.48176507,0
1532757780000,0.00172600,0.00172600,0.00172390,0.00172440,406.91000000,1532757839999,0.70192110,29,317.90000000,0.54843525,0
1532757840000,0.00172540,0.00172540,0.00172290,0.00172350,1195.39000000,1532757899999,2.06078594,86,255.70000000,0.44071789,0
1532757900000,0.00172350,0.00172550,0.00172350,0.00172410,684.68000000,1532757959999,1.18038152,19,5.54000000,0.00955722,0
1532757960000,0.00172400,0.00172550,0.00172400,0.00172450,633.58000000,1532758019999,1.09253713,19,25.62000000,0.04420645,0
1532758020000,0.00172550,0.00172690,0.00172450,0.00172690,1498.19000000,1532758079999,2.58598833,79,960.76000000,1.65836311,0
1532758080000,0.00172490,0.00172700,0.00172490,0.00172560,314.22000000,1532758139999,0.54243588,35,188.05000000,0.32473853,0
1532758140000,0.00172660,0.00172700,0.00172450,0.00172690,2996.75000000,1532758199999,5.17148771,81,659.81000000,1.13900547,0
1532758200000,0.00172700,0.00172700,0.00172620,0.00172630,844.88000000,1532758259999,1.45877961,41,678.21000000,1.17103606,0
1532758260000,0.00172640,0.00172690,0.00172610,0.00172610,953.07000000,1532758319999,1.64555023,34,831.32000000,1.43539596,0
1532758320000,0.00172680,0.00172700,0.00172610,0.00172700,1042.95000000,1532758379999,1.80105284,28,958.22000000,1.65479773,0
1532758380000,0.00172700,0.00172700,0.00172610,0.00172700,2128.14000000,1532758439999,3.67505314,41,1794.43000000,3.09892775,0
1532758440000,0.00172700,0.00172910,0.00172610,0.00172900,3477.56000000,1532758499999,6.01057585,145,1682.81000000,2.90812826,0
1532758500000,0.00172850,0.00172910,0.00172710,0.00172850,881.55000000,1532758559999,1.52303695,44,203.24000000,0.35122757,0
1532758560000,0.00172740,0.00172910,0.00172710,0.00172880,931.50000000,1532758619999,1.60967070,48,512.11000000,0.88511724,0
1532758620000,0.00172910,0.00172910,0.00172600,0.00172670,1544.67000000,1532758679999,2.66717083,43,285.26000000,0.49266463,0
1532758680000,0.00172660,0.00172910,0.00172620,0.00172910,334.05000000,1532758739999,0.57748477,33,319.81000000,0.55289794,0
1532758740000,0.00172910,0.00172990,0.00172740,0.00172940,820.92000000,1532758799999,1.41930659,72,553.93000000,0.95799712,0
1532758800000,0.00172780,0.00172980,0.00172600,0.00172600,1519.04000000,1532758859999,2.62537996,88,550.20000000,0.95132319,0
1532758860000,0.00172900,0.00172990,0.00172460,0.00172990,2278.64000000,1532758919999,3.93588154,91,1028.37000000,1.77764720,0
1532758920000,0.00172910,0.00172990,0.00172530,0.00172790,2511.11000000,1532758979999,4.33853893,72,1326.07000000,2.29146157,0
1532758980000,0.00172800,0.00172960,0.00172430,0.00172500,1492.41000000,1532759039999,2.57646190,48,185.56000000,0.32067352,0
1532759040000,0.00172500,0.00172740,0.00172500,0.00172580,585.57000000,1532759099999,1.01071140,22,299.12000000,0.51637829,0
1532759100000,0.00172590,0.00172720,0.00172590,0.00172720,610.28000000,1532759159999,1.05331996,22,8.92000000,0.01540343,0
1532759160000,0.00172730,0.00172900,0.00172600,0.00172860,490.77000000,1532759219999,0.84755595,25,130.17000000,0.22496669,0
1532759220000,0.00172860,0.00172980,0.00172720,0.00172910,173.00000000,1532759279999,0.29913688,36,139.67000000,0.24149498,0
1532759280000,0.00172920,0.00173000,0.00172650,0.00172970,3014.58000000,1532759339999,5.21467793,61,2678.45000000,4.63349939,0
1532759340000,0.00173010,0.00173330,0.00172980,0.00173270,1401.05000000,1532759399999,2.42640417,131,1173.39000000,2.03214963,0
1532759400000,0.00173270,0.00173390,0.00173150,0.00173350,1835.49000000,1532759459999,3.18091300,77,1604.11000000,2.78000751,0
1532759460000,0.00173390,0.00173490,0.00173330,0.00173380,2772.42000000,1532759519999,4.80683004,77,2173.69000000,3.76895828,0
1532759520000,0.00173380,0.00173500,0.00173380,0.00173450,1232.20000000,1532759579999,2.13713001,56,763.19000000,1.32377842,0
1532759580000,0.00173450,0.00173500,0.00173430,0.00173500,1741.80000000,1532759639999,3.02133284,47,1316.64000000,2.28389098,0
1532759640000,0.00173500,0.00173580,0.00173490,0.00173580,749.15000000,1532759699999,1.29984190,56,723.35000000,1.25506830,0
1532759700000,0.00173580,0.00173610,0.00173490,0.00173490,1111.77000000,1532759759999,1.92967783,54,139.93000000,0.24286514,0
1532759760000,0.00173550,0.00173600,0.00173400,0.00173600,1534.21000000,1532759819999,2.66271661,55,1325.20000000,2.30002430,0
1532759820000,0.00173590,0.00173780,0.00173410,0.00173760,2536.94000000,1532759879999,4.40607733,109,2066.44000000,3.58893150,0
1532759880000,0.00173780,0.00173890,0.00173560,0.00173770,3086.63000000,1532759939999,5.36330347,101,1813.60000000,3.15173548,0
1532759940000,0.00173890,0.00173930,0.00173740,0.00173780,1558.92000000,1532759999999,2.70946546,56,1239.18000000,2.15386741,0
1532760000000,0.00173900,0.00173930,0.00173780,0.00173910,2475.45000000,1532760059999,4.30282312,73,664.43000000,1.15549698,0
1532760060000,0.00173910,0.00173960,0.00173770,0.00173820,309.96000000,1532760119999,0.53888250,43,159.07000000,0.27665973,0
1532760120000,0.00173910,0.00173990,0.00173830,0.00173920,626.18000000,1532760179999,1.08915368,49,605.14000000,1.05256127,0
1532760180000,0.00173920,0.00174000,0.00173860,0.00174000,1130.85000000,1532760239999,1.96754407,50,1037.26000000,1.80472796,0
1532760240000,0.00174000,0.00174280,0.00174000,0.00174180,2310.64000000,1532760299999,4.02218002,138,2116.57000000,3.68415865,0
1532760300000,0.00174180,0.00174340,0.00174180,0.00174300,1684.09000000,1532760359999,2.93486036,73,1155.31000000,2.01355884,0
1532760360000,0.00174300,0.00174500,0.00174300,0.00174450,2701.60000000,1532760419999,4.71259604,115,1575.82000000,2.74866850,0
1532760420000,0.00174480,0.00174600,0.00174450,0.00174500,1967.00000000,1532760479999,3.43258399,100,1035.92000000,1.80784524,0
1532760480000,0.00174600,0.00174710,0.00174500,0.00174660,992.33000000,1532760539999,1.73310855,92,883.12000000,1.54244450,0
1532760540000,0.00174660,0.00174890,0.00174050,0.00174660,2724.65000000,1532760599999,4.75734248,165,1600.12000000,2.79598315,0
1532760600000,0.00174660,0.00174730,0.00174580,0.00174590,494.42000000,1532760659999,0.86348586,62,144.82000000,0.25297040,0
1532760660000,0.00174530,0.00174730,0.00174360,0.00174360,1262.79000000,1532760719999,2.20290173,80,946.09000000,1.65024779,0
1532760720000,0.00174450,0.00174450,0.00173990,0.00174180,1101.85000000,1532760779999,1.91808160,119,527.89000000,0.91921399,0
1532760780000,0.00174140,0.00174260,0.00174090,0.00174100,1067.35000000,1532760839999,1.85927753,37,533.32000000,0.92927337,0
1532760840000,0.00174250,0.00174250,0.00174090,0.00174240,611.16000000,1532760899999,1.06415215,23,48.25000000,0.08406312,0
1532760900000,0.00174150,0.00174740,0.00174130,0.00174700,2649.60000000,1532760959999,4.62076385,80,1347.49000000,2.35009557,0
1532760960000,0.00174700,0.00174840,0.00174400,0.00174520,3387.95000000,1532761019999,5.91477381,66,447.61000000,0.78216260,0
1532761020000,0.00174390,0.00174500,0.00174130,0.00174450,1041.22000000,1532761079999,1.81612171,39,114.90000000,0.20026738,0
1532761080000,0.00174450,0.00174510,0.00174150,0.00174480,361.07000000,1532761139999,0.62963841,43,231.98000000,0.40468874,0
1532761140000,0.00174480,0.00174500,0.00174100,0.00174190,1190.52000000,1532761199999,2.07467671,61,765.84000000,1.33464795,0
1532761200000,0.00174160,0.00174300,0.00174130,0.00174170,654.73000000,1532761259999,1.14047005,38,382.13000000,0.66568212,0
1532761260000,0.00174170,0.00174510,0.00174160,0.00174470,875.28000000,1532761319999,1.52662781,44,683.95000000,1.19298944,0
1532761320000,0.00174390,0.00174500,0.00174300,0.00174310,919.85000000,1532761379999,1.60444065,34,65.64000000,0.11452645,0
1532761380000,0.00174320,0.00174480,0.00174310,0.00174310,134.01000000,1532761439999,0.23363245,26,12.31000000,0.02147719,0
1532761440000,0.00174320,0.00174480,0.00174310,0.00174450,213.18000000,1532761499999,0.37188677,28,191.61000000,0.33427939,0
1532761500000,0.00174500,0.00174800,0.00174460,0.00174790,1718.27000000,1532761559999,3.00022404,76,1077.40000000,1.88104599,0
1532761560000,0.00174740,0.00174800,0.00174540,0.00174640,871.57000000,1532761619999,1.52232657,38,454.56000000,0.79408584,0
1532761620000,0.00174680,0.00174900,0.00174610,0.00174680,2076.36000000,1532761679999,3.62852306,73,1558.20000000,2.72327383,0
1532761680000,0.00174680,0.00175000,0.00174670,0.00174980,5819.89000000,1532761739999,10.18235090,150,5616.04000000,9.82610810,0
1532761740000,0.00175000,0.00175370,0.00174980,0.00175270,10490.94000000,1532761799999,18.37560017,276,5167.40000000,9.04701448,0
1532761800000,0.00175260,0.00175370,0.00174970,0.00174980,1547.28000000,1532761859999,2.71121574,111,329.39000000,0.57728340,0
1532761860000,0.00175000,0.00175270,0.00175000,0.00175090,777.15000000,1532761919999,1.36130621,58,428.07000000,0.75008737,0
1532761920000,0.00175260,0.00175260,0.00175090,0.00175230,1595.04000000,1532761979999,2.79396364,37,581.12000000,1.01811405,0
1532761980000,0.00175230,0.00175260,0.00175090,0.00175250,2076.98000000,1532762039999,3.63788614,42,707.03000000,1.23893884,0
1532762040000,0.00175090,0.00175400,0.00175090,0.00175260,2571.47000000,1532762099999,4.50787517,74,2276.87000000,3.99177707,0
1532762100000,0.00175400,0.00175500,0.00175260,0.00175500,992.38000000,1532762159999,1.74133093,92,875.36000000,1.53600822,0
1532762160000,0.00175480,0.00175790,0.00175480,0.00175790,3594.87000000,1532762219999,6.31647468,202,3058.70000000,5.37494656,0
1532762220000,0.00175570,0.00176630,0.00175570,0.00176570,5154.00000000,1532762279999,9.07678670,341,4188.46000000,7.37683817,0
1532762280000,0.00176400,0.00176630,0.00175840,0.00176150,4129.38000000,1532762339999,7.27512368,249,1114.71000000,1.96504280,0
1532762340000,0.00176010,0.00176310,0.00175680,0.00175750,2724.74000000,1532762399999,4.79345800,188,1293.17000000,2.27601321,0
1532762400000,0.00175800,0.00176510,0.00175800,0.00176340,3827.87000000,1532762459999,6.75031955,155,2593.79000000,4.57505057,0
1532762460000,0.00176490,0.00177000,0.00176330,0.00176980,7803.69000000,1532762519999,13.78780348,238,5264.67000000,9.30355977,0
1532762520000,0.00176710,0.00176970,0.00176550,0.00176960,2363.32000000,1532762579999,4.17915412,159,1483.91000000,2.62553596,0
1532762580000,0.00176950,0.00177000,0.00176390,0.00176390,3437.31000000,1532762639999,6.07671918,187,1994.61000000,3.52798840,0
1532762640000,0.00176440,0.00176720,0.00176310,0.00176310,922.81000000,1532762699999,1.62878310,102,640.38000000,1.13055310,0
