,O,H,L,C,V,T,BV
0,0.00000455,0.00000455,0.00000448,0.00000451,1756075.26671095,2018-06-12T11:23:00,7.87707871
1,0.0000045,0.00000452,0.0000045,0.00000452,20500,2018-06-12T11:24:00,0.09265
2,0.00000452,0.00000452,0.0000045,0.0000045,150150,2018-06-12T11:25:00,0.67582775
3,0.00000452,0.00000452,0.0000045,0.0000045,44593.86215724,2018-06-12T11:26:00,0.20070853
4,0.00000452,0.00000452,0.0000045,0.0000045,44835.41243342,2018-06-12T11:27:00,0.2019335
5,0.0000045,0.0000045,0.00000449,0.00000449,25611.38450749,2018-06-12T11:28:00,0.11521236
6,0.0000045,0.0000045,0.0000045,0.0000045,153126.98937849,2018-06-12T11:29:00,0.68907143
7,0.0000045,0.0000045,0.0000045,0.0000045,157037.76780271,2018-06-12T11:30:00,0.70666994
8,0.0000045,0.0000045,0.0000045,0.0000045,38391.5260758,2018-06-12T11:31:00,0.17276186
9,0.0000045,0.0000045,0.0000045,0.0000045,2388.05424791,2018-06-12T11:32:00,0.01074623
10,0.0000045,0.0000045,0.0000045,0.0000045,75333.20501133,2018-06-12T11:33:00,0.3389994
11,0.0000045,0.0000045,0.00000449,0.00000449,57132.75440084,2018-06-12T11:34:00,0.25683859
12,0.0000045,0.0000045,0.00000449,0.00000449,200184.14212907,2018-06-12T11:35:00,0.89887676
13,0.00000449,0.00000451,0.00000449,0.0000045,245155.76296974,2018-06-12T11:36:00,1.10269452
14,0.0000045,0.00000451,0.00000449,0.0000045,106388.47133476,2018-06-12T11:38:00,0.4787251
15,0.0000045,0.0000045,0.00000449,0.00000449,87376.41038995,2018-06-12T11:39:00,0.39235291
16,0.00000449,0.0000045,0.00000449,0.00000449,100484.13651634,2018-06-12T11:40:00,0.4511882
17,0.00000449,0.00000449,0.00000448,0.00000448,299329.48513479,2018-06-12T11:41:00,1.34320926
18,0.00000448,0.00000448,0.00000448,0.00000448,24168.47516034,2018-06-12T11:42:00,0.10827475
19,0.00000448,0.00000449,0.00000447,0.00000447,208897.47156063,2018-06-12T11:43:00,0.9354717
20,0.00000446,0.00000448,0.00000446,0.00000448,35770.63080591,2018-06-12T11:44:00,0.16015678
21,0.00000448,0.00000448,0.00000448,0.00000448,5190.93621022,2018-06-12T11:45:00,0.02325538
22,0.00000448,0.00000448,0.00000446,0.00000446,39450.69778647,2018-06-12T11:46:00,0.17665609
23,0.00000446,0.00000448,0.00000446,0.00000446,1079.07144483,2018-06-12T11:47:00,0.00482003
24,0.00000448,0.00000448,0.00000448,0.00000448,102623.48815461,2018-06-12T11:48:00,0.45975322
25,0.00000447,0.00000447,0.00000447,0.00000447,1000,2018-06-12T11:49:00,0.00447
26,0.00000448,0.00000448,0.00000448,0.00000448,21112.14883686,2018-06-12T11:50:00,0.09458241
27,0.00000448,0.00000448,0.00000448,0.00000448,2964.75875752,2018-06-12T11:51:00,0.01328211
