,O,H,L,C,V,T,BV
0,0.000223,0.000223,0.000223,0.000223,50,2018-06-10T20:42:00,0.01115
1,0.00022026,0.00022026,0.00022026,0.00022026,40,2018-06-10T20:50:00,0.0088104
2,0.00022026,0.00022026,0.00022026,0.00022026,23,2018-06-10T20:51:00,0.00506598
3,0.00022028,0.00022028,0.00021897,0.00021897,660.14967403,2018-06-10T20:52:00,0.14537604
4,0.00022026,0.00022026,0.00022026,0.00022026,9.08017797,2018-06-10T20:53:00,0.00199999
5,0.00022022,0.00022022,0.00022022,0.00022022,15.00942625,2018-06-10T20:54:00,0.00330537
6,0.00021889,0.00021889,0.0002188,0.0002188,583.9502835,2018-06-10T21:13:00,0.12780678
7,0.0002188,0.0002188,0.0002188,0.0002188,265,2018-06-10T21:15:00,0.057982
8,0.0002188,0.00021888,0.00021571,0.00021571,902.89255877,2018-06-10T21:16:00,0.19692321
9,0.00021869,0.00021869,0.00021869,0.00021869,36.58146233,2018-06-10T21:20:00,0.00799998
10,0.00021868,0.00021868,0.00021868,0.00021868,36.58313517,2018-06-10T21:21:00,0.00799998
11,0.00021867,0.00021867,0.00021867,0.00021867,13.60085287,2018-06-10T21:22:00,0.00297409
12,0.00021867,0.00021867,0.00021867,0.00021867,0.11845018,2018-06-10T21:23:00,0.0000259
13,0.00021867,0.00021867,0.00021867,0.00021867,13.71930305,2018-06-10T21:24:00,0.00299999
14,0.0002185,0.0002185,0.0002185,0.0002185,22.88329519,2018-06-10T21:28:00,0.00499999
15,0.0002185,0.0002185,0.0002185,0.0002185,13.72997711,2018-06-10T21:29:00,0.00299999
16,0.00021849,0.0002185,0.00021849,0.0002185,519.95178217,2018-06-10T21:46:00,0.11360885
17,0.0002185,0.0002185,0.0002185,0.0002185,2.80026604,2018-06-10T21:56:00,0.00061185
18,0.0002158,0.0002158,0.0002158,0.0002158,400,2018-06-10T22:06:00,0.08632
19,0.00021616,0.00021616,0.00021616,0.00021616,60.54501976,2018-06-10T22:08:00,0.01308741
20,0.00021621,0.00021621,0.0002162,0.0002162,306.11277642,2018-06-10T22:10:00,0.06618264
21,0.0002162,0.0002162,0.00021593,0.00021593,441.355915,2018-06-10T22:11:00,0.09533418
22,0.0002157,0.0002157,0.0002151,0.00021516,1744.55194574,2018-06-10T22:12:00,0.37584569
23,0.0002162,0.00021773,0.0002162,0.00021773,4.67416922,2018-06-10T22:14:00,0.00101769
24,0.00021837,0.0002184,0.00021837,0.0002184,426.49449511,2018-06-10T22:18:00,0.0931407
25,0.00021838,0.00021838,0.00021838,0.00021838,20,2018-06-10T22:29:00,0.0043676
26,0.00021549,0.00021549,0.00021549,0.00021549,394.8223794,2018-06-10T22:40:00,0.08508027
27,0.00021702,0.00021702,0.00021702,0.00021702,10,2018-06-10T22:48:00,0.0021702
28,0.00021702,0.00021702,0.00021702,0.00021702,40,2018-06-10T22:49:00,0.0086808
29,0.00021702,0.00021702,0.00021702,0.00021702,50,2018-06-10T22:51:00,0.010851
30,0.00021702,0.00021702,0.00021702,0.00021702,429.81752833,2018-06-10T22:56:00,0.09327899
31,0.00021549,0.00021549,0.00021548,0.00021548,51.27750206,2018-06-10T23:05:00,0.01104959
32,0.00021548,0.00021548,0.00021548,0.00021548,37.18514365,2018-06-10T23:06:00,0.00801265
33,0.00021702,0.00021702,0.00021702,0.00021702,72,2018-06-10T23:30:00,0.01562544
34,0.00021702,0.00021797,0.00021702,0.00021797,94.45518073,2018-06-10T23:34:00,0.02058831
35,0.00021799,0.00021799,0.00021799,0.00021799,61.48,2018-06-10T23:36:00,0.01340202
36,0.00021799,0.00021799,0.00021799,0.00021799,632.44752418,2018-06-10T23:42:00,0.13786723
37,0.00021838,0.00021888,0.00021838,0.00021888,239.96673214,2018-06-10T23:47:00,0.05245464
38,0.00021889,0.00022212,0.00021889,0.00022208,1840.19974034,2018-06-10T23:48:00,0.40813199
39,0.00021793,0.00021793,0.00021793,0.00021793,300,2018-06-10T23:49:00,0.065379
40,0.00021749,0.00021749,0.00021749,0.00021749,49.11466224,2018-06-11T00:06:00,0.01068194
41,0.00022023,0.00022023,0.00022023,0.00022023,500,2018-06-11T00:12:00,0.110115
42,0.00021789,0.00021789,0.00021789,0.00021789,50,2018-06-11T00:26:00,0.0108945
43,0.00021796,0.00021796,0.00021796,0.00021796,100,2018-06-11T00:33:00,0.021796
44,0.00021998,0.00021998,0.00021998,0.00021998,2.41131272,2018-06-11T00:35:00,0.00053044
45,0.00021998,0.00021998,0.00021998,0.00021998,40,2018-06-11T00:42:00,0.0087992
46,0.00021815,0.00021815,0.00021815,0.00021815,382.93739335,2018-06-11T00:44:00,0.08353779
47,0.00021997,0.00021998,0.00021997,0.00021998,607.58868728,2018-06-11T00:46:00,0.13365637
48,0.00021999,0.00021999,0.00021998,0.00021998,515.2,2018-06-11T00:48:00,0.11333472
49,0.00021998,0.00021998,0.00021998,0.00021998,663.34310342,2018-06-11T00:49:00,0.14592221
50,0.00021998,0.00021998,0.00021998,0.00021998,49.98,2018-06-11T00:51:00,0.0109946
51,0.00021976,0.00021976,0.00021976,0.00021976,542.64,2018-06-11T01:03:00,0.11925056
52,0.00021791,0.00021791,0.0002179,0.0002179,500,2018-06-11T01:06:00,0.10895087
53,0.0002179,0.0002179,0.0002179,0.0002179,88.26145659,2018-06-11T01:10:00,0.01923217
54,0.00021775,0.00021775,0.00021549,0.00021549,2163.77416405,2018-06-11T01:11:00,0.46698792
55,0.00021961,0.00021961,0.00021961,0.00021961,2.29391842,2018-06-11T01:25:00,0.00050376
56,0.00022169,0.0002217,0.00022169,0.0002217,400,2018-06-11T01:28:00,0.0886797
57,0.00021819,0.00021819,0.00021819,0.00021819,6.18365798,2018-06-11T01:35:00,0.00134921
58,0.00022112,0.00022113,0.00022112,0.00022113,373.89660332,2018-06-11T01:53:00,0.08267911
59,0.00022167,0.00022167,0.00022167,0.00022167,14.18,2018-06-11T02:11:00,0.00314328
60,0.0002221,0.00022212,0.0002221,0.00022212,150.85301357,2018-06-11T02:15:00,0.03350538
61,0.0002196,0.0002196,0.0002196,0.0002196,4.89080284,2018-06-11T02:16:00,0.00107402
62,0.00022212,0.00022212,0.00022212,0.00022212,53.31,2018-06-11T02:17:00,0.01184121
63,0.00022209,0.00022209,0.00022209,0.00022209,22.45711198,2018-06-11T02:23:00,0.00498749
64,0.00022132,0.00022132,0.00022132,0.00022132,3,2018-06-11T02:26:00,0.00066396
65,0.00021899,0.00021899,0.00021899,0.00021899,31,2018-06-11T02:34:00,0.00678869
66,0.00022115,0.00022115,0.00022115,0.00022115,2.3,2018-06-11T02:38:00,0.00050864
67,0.00022105,0.00022105,0.00022105,0.00022105,300,2018-06-11T02:41:00,0.066315
68,0.00021838,0.00021838,0.00021838,0.00021838,27.56489311,2018-06-11T02:59:00,0.00601962
69,0.000219,0.000219,0.000219,0.000219,79,2018-06-11T03:03:00,0.017301
70,0.0002205,0.0002205,0.0002205,0.0002205,78,2018-06-11T03:07:00,0.017199
71,0.00022049,0.00022049,0.00022049,0.00022049,17.45,2018-06-11T03:14:00,0.00384755
72,0.00022049,0.00022049,0.00022049,0.00022049,41.11489311,2018-06-11T03:24:00,0.00906541
73,0.0002205,0.0002205,0.0002205,0.0002205,1119.195,2018-06-11T03:25:00,0.24678249
74,0.0002205,0.0002205,0.0002205,0.0002205,242.45039689,2018-06-11T03:46:00,0.05346031
75,0.00022211,0.00022211,0.00022211,0.00022211,962.87883234,2018-06-11T03:56:00,0.21386501
76,0.0002221,0.0002221,0.0002221,0.0002221,20,2018-06-11T04:01:00,0.004442
77,0.0002221,0.0002221,0.0002221,0.0002221,894.7575,2018-06-11T04:05:00,0.19872564
78,0.00022212,0.00022212,0.00022212,0.00022212,225,2018-06-11T04:14:00,0.049977
79,0.00022212,0.00022212,0.00022212,0.00022212,7.51237135,2018-06-11T04:45:00,0.00166864
80,0.00022049,0.00022049,0.00022049,0.00022049,71,2018-06-11T04:49:00,0.01565478
81,0.00022049,0.00022049,0.00021951,0.00021951,34.39,2018-06-11T04:51:00,0.00754965
82,0.00022178,0.00022178,0.00022178,0.00022178,119.39420135,2018-06-11T05:14:00,0.02647924
83,0.00021999,0.00021999,0.00021999,0.00021999,10,2018-06-11T05:15:00,0.0021999
84,0.00022,0.00022,0.00022,0.00022,23,2018-06-11T05:20:00,0.00506
85,0.00022,0.00022,0.00022,0.00022,11,2018-06-11T05:21:00,0.00242
86,0.00022,0.00022,0.00022,0.00022,8,2018-06-11T05:31:00,0.00176
87,0.00022,0.00022,0.00021999,0.00021999,607.3002604,2018-06-11T05:32:00,0.13360063
88,0.0002195,0.0002195,0.00021679,0.00021679,98.47470466,2018-06-11T05:35:00,0.02149252
89,0.00021679,0.00022215,0.00021679,0.00022215,738,2018-06-11T06:02:00,0.16127345
90,0.00021805,0.00021805,0.00021805,0.00021805,49,2018-06-11T06:05:00,0.01068445
