,O,H,L,C,V,T,BV
0,0.00024545,0.00024545,0.00024545,0.00024545,25,2018-06-09T20:51:00,0.00613625
1,0.0002452,0.00024521,0.0002452,0.00024521,165.79,2018-06-09T20:55:00,0.04065327
2,0.00024324,0.00024324,0.00024324,0.00024324,9,2018-06-09T21:03:00,0.00218916
3,0.00024525,0.00024525,0.00024525,0.00024525,95.86078716,2018-06-09T21:10:00,0.02350985
4,0.00024324,0.00024324,0.00024202,0.00024202,76.93646907,2018-06-09T21:16:00,0.01867018
5,0.0002451,0.0002451,0.0002451,0.0002451,2.12824418,2018-06-09T21:35:00,0.00052163
6,0.00024465,0.00024465,0.00024465,0.00024465,237.06867441,2018-06-09T22:07:00,0.05799883
7,0.00024465,0.00024465,0.00024465,0.00024465,10,2018-06-09T22:08:00,0.0024465
8,0.00024465,0.00024465,0.00024255,0.00024255,87,2018-06-09T22:09:00,0.02122956
9,0.0002426,0.0002426,0.0002426,0.0002426,6.0748468,2018-06-09T22:56:00,0.00147375
10,0.00024252,0.00024252,0.00024252,0.00024252,19.99,2018-06-09T23:03:00,0.00484797
11,0.00024251,0.00024251,0.00024251,0.00024251,7.50835017,2018-06-09T23:05:00,0.00182084
12,0.00024481,0.00024481,0.00024481,0.00024481,3.51653281,2018-06-09T23:16:00,0.00086088
13,0.00024506,0.00024507,0.00024506,0.00024507,14.04021116,2018-06-09T23:19:00,0.00344073
14,0.00024507,0.00024507,0.00024258,0.00024258,34.55892485,2018-06-09T23:32:00,0.00840218
15,0.00024506,0.00024506,0.00024506,0.00024506,5.6334775,2018-06-09T23:35:00,0.00138053
16,0.00024258,0.00024258,0.00024258,0.00024258,145,2018-06-10T00:16:00,0.0351741
17,0.00024258,0.00024258,0.0002425,0.0002425,1561,2018-06-10T00:18:00,0.37854267
18,0.0002425,0.0002425,0.0002425,0.0002425,0.94537664,2018-06-10T00:27:00,0.00022925
19,0.0002425,0.0002425,0.0002425,0.0002425,20.56701031,2018-06-10T00:28:00,0.0049875
20,0.00024202,0.00024202,0.00024202,0.00024202,64,2018-06-10T00:29:00,0.01548928
21,0.0002425,0.0002425,0.0002425,0.0002425,279.12466749,2018-06-10T00:30:00,0.06768773
22,0.00024202,0.00024202,0.00024165,0.00024165,46,2018-06-10T00:32:00,0.01111591
23,0.00024165,0.00024165,0.00024165,0.00024165,0.77398127,2018-06-10T00:34:00,0.00018703
24,0.0002411,0.00024251,0.0002411,0.00024251,24.07590728,2018-06-10T00:43:00,0.00582376
25,0.00024251,0.00024251,0.00024251,0.00024251,0.03387164,2018-06-10T00:45:00,0.00000821
26,0.00024251,0.00024251,0.00024251,0.00024251,11.10740096,2018-06-10T00:47:00,0.00269365
27,0.00024251,0.00024251,0.00024251,0.00024251,137,2018-06-10T00:52:00,0.03322387
28,0.00024401,0.00024401,0.00024401,0.00024401,2.89848106,2018-06-10T00:53:00,0.00070725
29,0.00024121,0.00024121,0.00024121,0.00024121,11.10740096,2018-06-10T00:54:00,0.00267921
30,0.00024375,0.00024376,0.00024375,0.00024376,361.0176047,2018-06-10T00:56:00,0.08800081
31,0.00024376,0.0002443,0.00024376,0.0002443,172.25778226,2018-06-10T00:57:00,0.04199999
32,0.00024113,0.00024113,0.00024113,0.00024113,11.10740096,2018-06-10T00:59:00,0.00267832
33,0.00024417,0.00024417,0.00024417,0.00024417,360.40463612,2018-06-10T01:00:00,0.088
34,0.00024417,0.00024417,0.00024113,0.00024113,180.59536388,2018-06-10T01:01:00,0.04409476
35,0.00024406,0.00024406,0.00024113,0.00024113,52.08093205,2018-06-10T01:03:00,0.01267831
36,0.00024121,0.00024121,0.00024121,0.00024121,11.10740096,2018-06-10T01:08:00,0.00267921
