,O,H,L,C,V,T,BV
22,0.0017961,0.0017961,0.0017961,0.0017961,0.36701486,2018-06-04T20:38:00,0.00065919
23,0.0018068,0.00180681,0.0018068,0.00180681,4.10085995,2018-06-04T20:39:00,0.00740946
24,0.00179557,0.00180673,0.00179447,0.00180673,61.19994901,2018-06-04T20:41:00,0.110558
25,0.00180673,0.00180673,0.00180673,0.00180673,2.07041539,2018-06-04T20:43:00,0.00374068
26,0.00180673,0.00180673,0.00180673,0.00180673,39.02958461,2018-06-04T20:44:00,0.07051592
27,0.00180673,0.00180847,0.00180673,0.00180673,962.56669369,2018-06-04T20:45:00,1.7407302
28,0.00180673,0.00180673,0.00180673,0.00180673,0.36946967,2018-06-04T20:48:00,0.00066753
29,0.00180673,0.00180673,0.00180673,0.00180673,0.36088008,2018-06-04T20:51:00,0.00065201
30,0.00181121,0.00181121,0.00181121,0.00181121,0.58995433,2018-06-04T20:59:00,0.00106853
31,0.0018119,0.0018119,0.0018119,0.0018119,0.51019044,2018-06-04T21:05:00,0.00092441
32,0.00182547,0.00182549,0.00182547,0.00182549,18.54492558,2018-06-04T21:06:00,0.03385351
33,0.00181228,0.00181228,0.00180689,0.00180689,74.26327213,2018-06-04T21:08:00,0.13443696
34,0.00182566,0.00182566,0.00182566,0.00182566,8.63826324,2018-06-04T21:14:00,0.01577053
35,0.00182559,0.00182559,0.00182559,0.00182559,7.32665487,2018-06-04T21:16:00,0.01337546
36,0.00181827,0.00181827,0.00181827,0.00181827,0.88465247,2018-06-04T21:19:00,0.00160853
37,0.00181827,0.00181827,0.00181827,0.00181827,3.11761019,2018-06-04T21:20:00,0.00566865
38,0.00182563,0.00182563,0.00182563,0.00182563,5.47753116,2018-06-04T21:29:00,0.00999994
39,0.0018183,0.00182417,0.0018183,0.00182417,12.2055984,2018-06-04T21:31:00,0.02222864
40,0.00182434,0.00182663,0.00182417,0.00182417,190.80364533,2018-06-04T21:33:00,0.34828394
41,0.00182605,0.00182605,0.00182605,0.00182605,0.30792251,2018-06-04T21:34:00,0.00056228
42,0.0018183,0.0018183,0.0018183,0.0018183,37.88716595,2018-06-04T21:38:00,0.06889023
43,0.00182476,0.00182476,0.0018183,0.0018183,8.78651076,2018-06-04T21:39:00,0.0160119
44,0.0018183,0.0018183,0.0018183,0.0018183,2,2018-06-04T21:41:00,0.0036366
45,0.0018183,0.0018183,0.0018183,0.0018183,7.93456867,2018-06-04T21:48:00,0.01442742
46,0.00182464,0.00182464,0.00182464,0.00182464,2,2018-06-04T21:50:00,0.00364928
47,0.00182709,0.0018271,0.00182709,0.0018271,416.12190991,2018-06-04T22:00:00,0.76029603
48,0.0018271,0.0018271,0.0018271,0.0018271,8.42186863,2018-06-04T22:03:00,0.01538759
49,0.0018271,0.0018271,0.0018271,0.0018271,6.61,2018-06-04T22:12:00,0.01207713
50,0.0018271,0.0018271,0.0018183,0.0018183,65.452,2018-06-04T22:21:00,0.11902412
51,0.00182791,0.00182842,0.00182791,0.00182842,5.47072886,2018-06-04T22:24:00,0.01000133
52,0.00182841,0.00182842,0.00182841,0.00182842,5.46923283,2018-06-04T22:28:00,0.01000003
53,0.0018183,0.0018183,0.0018183,0.0018183,82.49,2018-06-04T22:31:00,0.14999155
54,0.00182529,0.00182529,0.00182529,0.00182529,0.361202,2018-06-04T22:38:00,0.00065929
55,0.00182528,0.00183632,0.00182528,0.00183632,1345.89955631,2018-06-04T22:40:00,2.4670693
56,0.00182818,0.00182818,0.00182818,0.00182818,11.31374789,2018-06-04T22:49:00,0.02068356
57,0.00182814,0.00182869,0.00182814,0.00182869,8.05914805,2018-06-04T22:50:00,0.01473376
58,0.00181658,0.00182976,0.00181658,0.00182976,4.63852578,2018-06-04T22:52:00,0.00843942
59,0.00183065,0.00183065,0.00183065,0.00183065,5.46254062,2018-06-04T23:12:00,0.00999999
60,0.00181991,0.00181991,0.00181991,0.00181991,10,2018-06-04T23:22:00,0.0181991
61,0.00181825,0.00181825,0.00181825,0.00181825,4.39149544,2018-06-04T23:28:00,0.00798483
62,0.00181825,0.00181825,0.00181825,0.00181825,29.658,2018-06-04T23:29:00,0.05392565
63,0.00182526,0.00182526,0.00182526,0.00182526,4.9527321,2018-06-04T23:34:00,0.00904002
64,0.00181825,0.00181825,0.0018143,0.0018143,80,2018-06-04T23:36:00,0.14516749
65,0.0018143,0.0018143,0.00181162,0.00181162,53,2018-06-04T23:39:00,0.09604973
66,0.00181161,0.00181161,0.00180678,0.00180678,120,2018-06-04T23:41:00,0.2170898
67,0.00180789,0.00180789,0.00180676,0.00180676,40,2018-06-04T23:42:00,0.07229444
68,0.00180676,0.00180676,0.00180673,0.00180673,150,2018-06-04T23:43:00,0.27100965
69,0.001815,0.001815,0.001815,0.001815,0.5,2018-06-04T23:45:00,0.0009075
70,0.00180673,0.00180673,0.0018023,0.0018023,123,2018-06-04T23:50:00,0.22173464
71,0.00182257,0.00182257,0.00182257,0.00182257,64.51295782,2018-06-04T23:58:00,0.11757934
72,0.00181545,0.00181545,0.00181545,0.00181545,0.55474433,2018-06-04T23:59:00,0.00100711
73,0.00182275,0.00182395,0.00182275,0.00182395,18.6386474,2018-06-05T00:14:00,0.03398277
74,0.00182658,0.00182658,0.00182658,0.00182658,5.47453247,2018-06-05T00:22:00,0.00999967
75,0.00182592,0.00182648,0.00182592,0.00182648,109.26338524,2018-06-05T00:32:00,0.19955234
76,0.00181545,0.00181545,0.00181545,0.00181545,1.66250967,2018-06-05T00:33:00,0.0030182
77,0.00181545,0.00181545,0.00180908,0.00180908,17.988,2018-06-05T00:37:00,0.03255667
78,0.00180618,0.00180618,0.00180618,0.00180618,2.47206522,2018-06-05T00:49:00,0.00446499
79,0.00182068,0.00182068,0.00182068,0.00182068,5.49245336,2018-06-05T00:56:00,0.00999999
80,0.00181955,0.00181955,0.00180251,0.00180251,41.36362238,2018-06-05T00:57:00,0.07456526
81,0.00180251,0.00180251,0.00180251,0.00180251,2.13087856,2018-06-05T01:03:00,0.00384092
82,0.00180611,0.00180611,0.00180611,0.00180611,3,2018-06-05T01:08:00,0.00541832
83,0.00180741,0.00180755,0.0018074,0.00180755,96.33627067,2018-06-05T01:09:00,0.17412304
84,0.00180769,0.00180769,0.00180769,0.00180769,4,2018-06-05T01:21:00,0.00723076
85,0.00180778,0.00180778,0.00180778,0.00180778,0.4,2018-06-05T01:22:00,0.00072311
86,0.00180782,0.00180782,0.00180782,0.00180782,230.78767283,2018-06-05T01:31:00,0.41722255
87,0.0018109,0.00181091,0.00180328,0.00181091,505.3511825,2018-06-05T01:33:00,0.91228209
88,0.00181101,0.00181101,0.00181101,0.00181101,20.18893197,2018-06-05T01:34:00,0.03656235
89,0.00182237,0.00182447,0.00182237,0.00182447,5.48735986,2018-06-05T01:35:00,0.01000059
90,0.00181101,0.00181101,0.00181101,0.00181101,23.8993,2018-06-05T01:37:00,0.04328187
91,0.00181101,0.00181101,0.00181101,0.00181101,24.44022268,2018-06-05T01:40:00,0.04426148
92,0.00181141,0.00181141,0.00181102,0.00181102,16,2018-06-05T02:00:00,0.02897673
93,0.00181105,0.00181105,0.00181102,0.00181102,18,2018-06-05T02:02:00,0.03259875
94,0.00181102,0.00181966,0.00181102,0.00181966,8.3616869,2018-06-05T02:07:00,0.01519065
95,0.00181102,0.00181102,0.00181102,0.00181102,2,2018-06-05T02:13:00,0.00362204
96,0.00181102,0.00181102,0.00181102,0.00181102,6.62,2018-06-05T02:18:00,0.01198894
97,0.00181102,0.00181102,0.00181102,0.00181102,11.08194488,2018-06-05T02:19:00,0.02006961
98,0.00181102,0.00181102,0.001811,0.001811,21.23673667,2018-06-05T02:20:00,0.03846004
