,O,H,L,C,V,T,BV
0,0.00167775,0.00167775,0.00167775,0.00167775,0.68633376,2018-06-11T20:22:00,0.00115149
1,0.00169082,0.00169082,0.00169082,0.00169082,15,2018-06-11T20:29:00,0.0253623
2,0.00169082,0.001694,0.00169082,0.001694,26.05,2018-06-11T20:36:00,0.04411392
3,0.001694,0.001694,0.001694,0.001694,5.90318772,2018-06-11T20:38:00,0.00999999
4,0.00168144,0.00168144,0.00168144,0.00168144,1.6,2018-06-11T20:40:00,0.0026903
5,0.00168144,0.00168144,0.00168144,0.00168144,1.101,2018-06-11T20:45:00,0.00185126
6,0.00168144,0.00169174,0.00168144,0.00169174,25.01,2018-06-11T20:53:00,0.04230197
7,0.00169171,0.00169222,0.00169171,0.00169222,10.88746735,2018-06-11T20:54:00,0.01841898
8,0.00169399,0.00169399,0.00169399,0.00169399,8.32700901,2018-06-11T20:56:00,0.01410586
9,0.00169399,0.00169399,0.00169399,0.00169399,1.18064451,2018-06-11T20:57:00,0.00199999
10,0.00169246,0.00169246,0.00169246,0.00169246,1.18169786,2018-06-11T20:59:00,0.00199997
11,0.00169394,0.00169394,0.00169394,0.00169394,0.39412,2018-06-11T21:14:00,0.00066761
12,0.001694,0.001694,0.001694,0.001694,14,2018-06-11T21:15:00,0.023716
13,0.001685,0.001685,0.001685,0.001685,0.75030872,2018-06-11T21:16:00,0.00126427
14,0.001694,0.001694,0.001694,0.001694,17.66528926,2018-06-11T21:17:00,0.029925
15,0.00169398,0.00169398,0.00169398,0.00169398,0.39421,2018-06-11T21:20:00,0.00066778
16,0.001694,0.001694,0.001694,0.001694,7.75091064,2018-06-11T21:21:00,0.01313004
17,0.001694,0.001694,0.001685,0.001685,68.39474,2018-06-11T21:23:00,0.11524868
18,0.001694,0.001694,0.001694,0.001694,2.53475,2018-06-11T21:27:00,0.00429386
19,0.001694,0.001694,0.001694,0.001694,1.7625,2018-06-11T21:29:00,0.00298567
20,0.001694,0.001694,0.001694,0.001694,10,2018-06-11T21:31:00,0.01694
21,0.001694,0.001694,0.001687,0.001687,14.50284,2018-06-11T21:33:00,0.02451704
22,0.001694,0.001694,0.001694,0.001694,13.71908,2018-06-11T21:34:00,0.0232401
23,0.001694,0.001694,0.001687,0.001694,28.70257,2018-06-11T21:35:00,0.04860386
24,0.001694,0.001694,0.001687,0.001687,100.87187,2018-06-11T21:36:00,0.17053231
25,0.001694,0.001694,0.001687,0.001687,30.09532,2018-06-11T21:37:00,0.0509787
26,0.001694,0.001694,0.001694,0.001694,21.27228,2018-06-11T21:38:00,0.03603523
27,0.001694,0.001694,0.001694,0.001694,0.87848,2018-06-11T21:39:00,0.00148813
28,0.001694,0.001694,0.001687,0.001687,0.78788,2018-06-11T21:40:00,0.0013319
29,0.001694,0.001694,0.001687,0.001687,0.788,2018-06-11T21:41:00,0.0013321
30,0.001694,0.001694,0.001694,0.001694,0.78805,2018-06-11T21:42:00,0.00133495
31,0.001694,0.001694,0.00168701,0.00168703,2.28456,2018-06-11T21:43:00,0.00386342
32,0.001694,0.001694,0.001694,0.001694,5.45584,2018-06-11T21:44:00,0.00924219
33,0.001694,0.001694,0.001694,0.001694,0.78799,2018-06-11T21:45:00,0.00133485
