,O,H,L,C,V,T,BV
0,0.00027013,0.00027013,0.00027013,0.00027013,37.01921297,2018-06-08T07:31:00,0.00999999
1,0.00026786,0.00026786,0.00026712,0.00026712,243,2018-06-08T07:32:00,0.06508766
2,0.00026713,0.00026713,0.00026712,0.00026712,101,2018-06-08T07:35:00,0.02697985
3,0.00026766,0.00026766,0.00026711,0.00026711,209.38968174,2018-06-08T07:38:00,0.05593647
4,0.0002671,0.0002671,0.00026708,0.00026708,45.54628155,2018-06-08T07:39:00,0.01216503
5,0.00026707,0.00026707,0.00026707,0.00026707,201.85581439,2018-06-08T07:42:00,0.05390961
6,0.00026795,0.00026795,0.00026795,0.00026795,22.3880597,2018-06-08T07:45:00,0.00599888
7,0.00026706,0.00026706,0.00026706,0.00026706,144.45692403,2018-06-08T07:47:00,0.03857865
8,0.00026733,0.00026733,0.00026733,0.00026733,157.10331414,2018-06-08T07:49:00,0.04199842
9,0.00026706,0.00026706,0.0002655,0.0002655,637.97059126,2018-06-08T07:51:00,0.16938118
10,0.000266,0.000266,0.000266,0.000266,5.78093008,2018-06-08T08:04:00,0.00153772
11,0.000266,0.000266,0.000266,0.000266,2.28191249,2018-06-08T08:16:00,0.00060698
12,0.000266,0.000266,0.000266,0.000266,191.93715743,2018-06-08T08:20:00,0.05105528
13,0.00026829,0.00026829,0.00026829,0.00026829,4.09988818,2018-06-08T08:21:00,0.00109995
14,0.00026673,0.00026673,0.00026673,0.00026673,2.45371611,2018-06-08T08:29:00,0.00065447
15,0.00026605,0.00026605,0.000266,0.000266,104.00163762,2018-06-08T08:36:00,0.02766555
16,0.000266,0.000266,0.000266,0.000266,3.85420071,2018-06-08T08:39:00,0.00102521
17,0.000266,0.000266,0.000266,0.000266,309.34979323,2018-06-08T08:41:00,0.08228704
18,0.00026577,0.00026577,0.00026577,0.00026577,12.96498404,2018-06-08T08:43:00,0.0034457
19,0.00026502,0.00026502,0.00026484,0.00026484,206.18135104,2018-06-08T08:52:00,0.05460956
20,0.00026484,0.00026484,0.00026484,0.00026484,66.92864896,2018-06-08T09:04:00,0.01772538
21,0.00026552,0.00026552,0.00026552,0.00026552,1251,2018-06-08T09:14:00,0.33216552
22,0.00026577,0.00026577,0.00026577,0.00026577,3.75282167,2018-06-08T09:26:00,0.00099738
23,0.00026577,0.00026577,0.00026463,0.00026463,304.2406999,2018-06-08T09:38:00,0.08055795
24,0.00026463,0.00026463,0.00026463,0.00026463,41,2018-06-08T09:39:00,0.01084983
25,0.00026463,0.00026463,0.00026463,0.00026463,7.3354117,2018-06-08T09:41:00,0.00194116
26,0.00026463,0.00026463,0.00026274,0.00026274,350.45477458,2018-06-08T09:46:00,0.09243911
27,0.00026292,0.00026292,0.00026292,0.00026292,7.22987383,2018-06-08T09:47:00,0.00190087
28,0.00026667,0.00026667,0.00026667,0.00026667,7.49990625,2018-06-08T09:48:00,0.00199999
29,0.00026294,0.00026294,0.00026293,0.00026294,740.27735732,2018-06-08T09:49:00,0.19464841
30,0.00026242,0.00026242,0.00026231,0.00026231,439.64539685,2018-06-08T09:56:00,0.11535189
31,0.00026577,0.00026577,0.0002655,0.0002655,34.14306017,2018-06-08T10:12:00,0.00907308
32,0.00026593,0.00026593,0.00026593,0.00026593,27,2018-06-08T10:16:00,0.00718011
33,0.00026251,0.00026251,0.00026251,0.00026251,13.19444444,2018-06-08T10:26:00,0.00346367
34,0.00026534,0.00026534,0.00026534,0.00026534,2.93475672,2018-06-08T10:29:00,0.0007787
35,0.00026569,0.00026569,0.00026569,0.00026569,1.92212756,2018-06-08T10:35:00,0.00051069
36,0.00026269,0.00026269,0.00026269,0.00026269,116,2018-06-08T10:41:00,0.03047204
37,0.00026269,0.00026269,0.00026229,0.00026229,90,2018-06-08T10:42:00,0.02362612
38,0.00026348,0.00026348,0.00026348,0.00026348,132.16678135,2018-06-08T10:47:00,0.0348233
39,0.00026409,0.00026409,0.00026409,0.00026409,8.27845719,2018-06-08T11:25:00,0.00218625
40,0.00026229,0.00026229,0.00026229,0.00026229,0.08448257,2018-06-08T11:34:00,0.00002215
41,0.00026061,0.00026061,0.0002606,0.0002606,24,2018-06-08T11:41:00,0.00625442
42,0.0002606,0.0002606,0.0002606,0.0002606,232,2018-06-08T11:43:00,0.0604592
43,0.0002606,0.0002606,0.0002606,0.0002606,390.17908857,2018-06-08T11:44:00,0.10168067
44,0.00026055,0.00026055,0.00026055,0.00026055,3.14132118,2018-06-08T11:48:00,0.00081847
45,0.00026055,0.00026055,0.00026055,0.00026055,2.2317507,2018-06-08T12:16:00,0.00058148
46,0.00026055,0.00026055,0.00026055,0.00026055,5.97535232,2018-06-08T12:17:00,0.00155687
47,0.00026055,0.00026055,0.00026055,0.00026055,192,2018-06-08T12:21:00,0.05002559
