,O,H,L,C,V,T,BV
0,0.00016799,0.00016799,0.00016799,0.00016799,100,2018-06-04T19:53:00,0.016799
1,0.00016799,0.00016799,0.00016799,0.00016799,51,2018-06-04T19:57:00,0.00856749
2,0.00016877,0.00016877,0.00016877,0.00016877,1056,2018-06-04T20:08:00,0.17822111
3,0.00016799,0.00016799,0.00016799,0.00016799,133.25110096,2018-06-04T20:20:00,0.02238485
4,0.00016762,0.00016762,0.00016757,0.00016757,656,2018-06-04T20:27:00,0.10995842
5,0.00016757,0.00016757,0.00016757,0.00016757,283.35033435,2018-06-04T20:28:00,0.04748101
6,0.00016799,0.00016799,0.00016799,0.00016799,99.93032405,2018-06-04T20:33:00,0.01678729
7,0.0001687,0.0001687,0.0001687,0.0001687,5.99564314,2018-06-04T20:34:00,0.00101146
8,0.00016799,0.00016799,0.00016799,0.00016799,762.26272523,2018-06-04T20:36:00,0.12805251
9,0.00016835,0.00016835,0.00016835,0.00016835,917.23540852,2018-06-04T20:39:00,0.15441658
10,0.00016799,0.00016799,0.00016799,0.00016799,28,2018-06-04T20:42:00,0.00470372
11,0.00016799,0.00016799,0.00016799,0.00016799,1337.92203579,2018-06-04T20:43:00,0.22475752
12,0.00016835,0.00016835,0.00016835,0.00016835,1767.10838358,2018-06-04T20:54:00,0.29749268
13,0.0001687,0.0001687,0.0001687,0.0001687,295.49818431,2018-06-04T20:56:00,0.04985053
14,0.00016799,0.00016799,0.00016799,0.00016799,7.5,2018-06-04T20:59:00,0.00125992
15,0.00016877,0.00016877,0.00016877,0.00016877,740.14679741,2018-06-04T21:03:00,0.12491457
16,0.00016877,0.00016877,0.00016877,0.00016877,451.35766007,2018-06-04T21:04:00,0.07617562
17,0.00016877,0.00016877,0.00016877,0.00016877,1769.10119116,2018-06-04T21:05:00,0.2985712
18,0.0001689,0.0001689,0.0001689,0.0001689,590.23668639,2018-06-04T21:08:00,0.09969097
19,0.00016799,0.00016799,0.0001675,0.0001675,2400,2018-06-04T21:12:00,0.40214422
20,0.00016752,0.00016752,0.0001675,0.0001675,352.44993214,2018-06-04T21:14:00,0.05904105
21,0.00016858,0.00016858,0.00016858,0.00016858,80,2018-06-04T21:21:00,0.0134864
22,0.00016894,0.00016894,0.00016894,0.00016894,2550.59492349,2018-06-04T21:22:00,0.4308975
23,0.00016816,0.00016816,0.00016816,0.00016816,48.7032753,2018-06-04T21:30:00,0.00818994
24,0.00016894,0.00016894,0.00016829,0.00016831,738.0925356,2018-06-04T21:32:00,0.12426925
25,0.00016894,0.00016894,0.00016836,0.00016836,440.63071041,2018-06-04T21:35:00,0.07422364
26,0.00016829,0.00016829,0.00016829,0.00016829,126.55764897,2018-06-04T21:36:00,0.02129837
27,0.00016829,0.00016829,0.00016829,0.00016829,2123.04725087,2018-06-04T21:38:00,0.35728761
28,0.00016894,0.00016894,0.00016894,0.00016894,185.10733974,2018-06-04T21:40:00,0.03127203
29,0.00016894,0.00016894,0.00016894,0.00016894,1246.79617542,2018-06-04T21:45:00,0.21063374
30,0.000169,0.000169,0.000169,0.000169,59.17159763,2018-06-04T21:50:00,0.00999999
31,0.00016894,0.00016894,0.00016894,0.00016894,479.16938018,2018-06-04T21:52:00,0.08095087
32,0.00016894,0.00016894,0.00016894,0.00016894,13.0914406,2018-06-04T21:58:00,0.00221166
33,0.00016894,0.00016894,0.00016669,0.00016669,24774.29610484,2018-06-04T21:59:00,4.15424478
34,0.00016832,0.00016832,0.00016705,0.00016832,4389.9480238,2018-06-04T22:00:00,0.73351464
35,0.00016832,0.00016832,0.00016832,0.00016832,160.4789165,2018-06-04T22:07:00,0.02701181
36,0.00016821,0.00016821,0.00016821,0.00016821,1865.58321709,2018-06-04T22:11:00,0.31380975
37,0.00016821,0.00016821,0.00016821,0.00016821,2.97247488,2018-06-04T22:12:00,0.00049999
38,0.0001682,0.00016821,0.0001682,0.00016821,65.57377049,2018-06-04T22:15:00,0.01103007
39,0.00016798,0.00016798,0.00016798,0.00016798,32.8651844,2018-06-04T22:25:00,0.00552069
40,0.00016737,0.00016737,0.0001671,0.0001671,716.00315063,2018-06-04T22:26:00,0.1197176
41,0.00016821,0.00016821,0.00016821,0.00016821,3.03644193,2018-06-04T22:27:00,0.00051075
42,0.00016821,0.00016821,0.00016821,0.00016821,59.95336142,2018-06-04T22:37:00,0.01008475
43,0.00016821,0.00016821,0.00016821,0.00016821,175,2018-06-04T22:45:00,0.02943675
44,0.00016644,0.00016644,0.00016644,0.00016644,124.75731,2018-06-04T22:53:00,0.0207646
45,0.00016821,0.00016821,0.00016821,0.00016821,6.15863294,2018-06-04T22:55:00,0.00103594
46,0.00016813,0.00016813,0.00016813,0.00016813,348.96702951,2018-06-04T22:56:00,0.05867182
47,0.0001678,0.00016818,0.0001678,0.00016818,564.5567709,2018-06-04T23:03:00,0.09475069
48,0.0001678,0.0001678,0.0001678,0.0001678,0.6163969,2018-06-04T23:07:00,0.00010343
49,0.000167,0.000167,0.000167,0.000167,5.01419954,2018-06-04T23:31:00,0.00083737
50,0.00016623,0.00016623,0.00016623,0.00016623,1202.37621207,2018-06-04T23:32:00,0.19987098
51,0.00016537,0.00016538,0.00016537,0.00016538,2740.6285,2018-06-04T23:33:00,0.4532202
52,0.00016529,0.00016529,0.00016527,0.00016527,602.67540278,2018-06-04T23:34:00,0.09961539
53,0.00016527,0.00016527,0.00016522,0.00016522,185.10733974,2018-06-04T23:42:00,0.03058572
54,0.00016522,0.00016522,0.00016522,0.00016522,1363.18436448,2018-06-04T23:43:00,0.22522532
55,0.00016522,0.00016522,0.00016522,0.00016522,391.39311085,2018-06-04T23:44:00,0.06466596
56,0.00016522,0.00016522,0.00016522,0.00016522,672.53143156,2018-06-04T23:45:00,0.11111561
57,0.00016522,0.00016522,0.00016522,0.00016522,446,2018-06-04T23:46:00,0.07368812
58,0.00016522,0.00016522,0.00016522,0.00016522,3929.742,2018-06-04T23:47:00,0.64927197
59,0.00016522,0.00016522,0.00016522,0.00016522,672,2018-06-04T23:48:00,0.11102784
60,0.00016522,0.00016522,0.00016522,0.00016522,2244.92364193,2018-06-04T23:49:00,0.37090627
61,0.00016522,0.00016593,0.00016522,0.00016593,518.27624047,2018-06-04T23:50:00,0.08570804
62,0.00016593,0.00016593,0.00016593,0.00016593,22.70791938,2018-06-04T23:53:00,0.00376792
63,0.00016676,0.00016676,0.00016676,0.00016676,303.43827406,2018-06-04T23:59:00,0.05060136
64,0.00016676,0.00016676,0.00016676,0.00016676,155.86087041,2018-06-05T00:01:00,0.02599135
65,0.00016598,0.00016598,0.00016595,0.00016595,303.43827406,2018-06-05T00:02:00,0.05036453
66,0.00016593,0.00016593,0.00016593,0.00016593,237.10237912,2018-06-05T00:04:00,0.03934239
67,0.0001665,0.0001665,0.00016593,0.00016593,264.42692065,2018-06-05T00:13:00,0.04399999
68,0.000167,0.000167,0.000167,0.000167,6.22754486,2018-06-05T00:17:00,0.00103999
69,0.00016595,0.00016595,0.00016595,0.00016595,400,2018-06-05T00:19:00,0.06638
70,0.000167,0.00016715,0.000167,0.00016715,871.28409487,2018-06-05T00:20:00,0.14558651
71,0.00016595,0.00016698,0.00016595,0.00016698,58.33152092,2018-06-05T00:21:00,0.00969436
72,0.00016601,0.00016601,0.00016601,0.00016601,1006.50217718,2018-06-05T00:24:00,0.16708942
73,0.00016593,0.00016593,0.00016593,0.00016593,7.37960405,2018-06-05T00:25:00,0.00122449
74,0.00016593,0.00016593,0.00016593,0.00016593,3.73282497,2018-06-05T00:26:00,0.00061938
75,0.00016593,0.00016593,0.00016593,0.00016593,1.21082296,2018-06-05T00:31:00,0.00020091
76,0.00016668,0.00016668,0.00016668,0.00016668,13.1492499,2018-06-05T00:32:00,0.00219171
77,0.00016661,0.00016661,0.00016661,0.00016661,3.92078985,2018-06-05T00:34:00,0.00065324
78,0.00016593,0.00016593,0.00016593,0.00016593,160.31056771,2018-06-05T00:35:00,0.02660033
79,0.00016521,0.00016521,0.000165,0.00016505,808.13898416,2018-06-05T00:38:00,0.13337056
80,0.00016505,0.00016505,0.00016505,0.00016505,128.54104816,2018-06-05T00:39:00,0.02121568
81,0.00016505,0.00016505,0.00016505,0.00016505,6.49545315,2018-06-05T00:40:00,0.00107207
82,0.00016502,0.00016502,0.00016502,0.00016502,322.80408472,2018-06-05T00:41:00,0.05326913
83,0.00016568,0.00016568,0.00016568,0.00016568,36.16,2018-06-05T00:44:00,0.00599098
84,0.00016568,0.00016568,0.00016568,0.00016568,18.107,2018-06-05T00:45:00,0.00299996
85,0.00016568,0.00016568,0.00016568,0.00016568,0.00002102,2018-06-05T00:46:00,0
86,0.00016501,0.00016501,0.000165,0.000165,78.03311397,2018-06-05T00:50:00,0.01287606
87,0.00016568,0.00016568,0.00016568,0.00016568,503.14940367,2018-06-05T00:51:00,0.08336179
88,0.00016501,0.00016501,0.00016501,0.00016501,151.966,2018-06-05T00:54:00,0.0250759
89,0.00016501,0.00016501,0.00016501,0.00016501,301.30707999,2018-06-05T00:55:00,0.04971867
90,0.00016501,0.00016501,0.00016501,0.00016501,1543.25008453,2018-06-05T00:56:00,0.25465169
91,0.00016568,0.00016568,0.00016502,0.00016502,289.69591539,2018-06-05T00:59:00,0.04797925
92,0.00016502,0.00016568,0.00016502,0.00016568,107.60215704,2018-06-05T01:00:00,0.01781553
93,0.00016568,0.00016568,0.00016568,0.00016568,50,2018-06-05T01:01:00,0.008284
94,0.00016568,0.00016568,0.00016568,0.00016568,200,2018-06-05T01:03:00,0.033136
95,0.00016568,0.00016568,0.00016568,0.00016568,800,2018-06-05T01:05:00,0.132544
96,0.00016568,0.00016568,0.00016568,0.00016568,6.0206422,2018-06-05T01:06:00,0.00099749
97,0.00016568,0.00016568,0.00016568,0.00016568,10,2018-06-05T01:14:00,0.0016568
98,0.00016538,0.00016538,0.00016524,0.00016524,1080.75319068,2018-06-05T01:16:00,0.17863018
99,0.00016538,0.00016538,0.00016538,0.00016538,1428.64864306,2018-06-05T01:17:00,0.2362699
100,0.00016568,0.00016568,0.00016568,0.00016568,22.51446776,2018-06-05T01:21:00,0.00373019
101,0.00016568,0.00016568,0.00016568,0.00016568,14.49630295,2018-06-05T01:22:00,0.00240173
102,0.00016568,0.00016593,0.00016568,0.00016593,162.42619183,2018-06-05T01:26:00,0.0269484
103,0.00016593,0.00016593,0.00016593,0.00016593,95.81635122,2018-06-05T01:30:00,0.0158988
104,0.00016687,0.00016687,0.00016604,0.00016604,22.30388332,2018-06-05T01:32:00,0.00371299
105,0.00016539,0.00016539,0.00016519,0.00016519,4932.70108907,2018-06-05T01:33:00,0.81493457
106,0.00016528,0.00016528,0.00016519,0.00016519,437.37158986,2018-06-05T01:34:00,0.07225587
107,0.00016522,0.00016522,0.00016522,0.00016522,97.71818471,2018-06-05T01:40:00,0.01614499
108,0.00016518,0.00016518,0.00016518,0.00016518,50,2018-06-05T01:42:00,0.008259
109,0.00016518,0.00016518,0.00016518,0.00016518,447.30331064,2018-06-05T01:46:00,0.07388556
110,0.00016628,0.00016628,0.00016628,0.00016628,400,2018-06-05T01:47:00,0.066512
111,0.00016518,0.00016518,0.00016518,0.00016518,18.16200509,2018-06-05T01:51:00,0.003
112,0.00016502,0.00016518,0.00016499,0.00016518,2907.25394812,2018-06-05T01:53:00,0.47968969
113,0.00016518,0.00016518,0.00016518,0.00016518,195.32464239,2018-06-05T01:56:00,0.03226372
114,0.00016518,0.00016518,0.00016518,0.00016518,33.13599999,2018-06-05T01:59:00,0.0054734
115,0.00016501,0.00016501,0.00016501,0.00016501,712.6784053,2018-06-05T02:03:00,0.11759906
116,0.00016499,0.00016499,0.00016499,0.00016499,482,2018-06-05T02:04:00,0.07952518
117,0.00016499,0.00016499,0.00016499,0.00016499,6544.6406868,2018-06-05T02:05:00,1.07980026
118,0.00016499,0.00016499,0.00016499,0.00016499,1700.95781426,2018-06-05T02:06:00,0.28064102
119,0.00016499,0.00016499,0.00016499,0.00016499,92.03255742,2018-06-05T02:07:00,0.01518445
120,0.00016499,0.00016499,0.00016499,0.00016499,362.79073414,2018-06-05T02:08:00,0.05985684
121,0.00016499,0.00016499,0.00016499,0.00016499,9645.38464451,2018-06-05T02:09:00,1.59139201
122,0.0001648,0.0001648,0.0001648,0.0001648,145,2018-06-05T02:10:00,0.023896
123,0.0001649,0.0001649,0.0001649,0.0001649,387.61107599,2018-06-05T02:11:00,0.06391705
124,0.0001649,0.00016499,0.0001649,0.0001649,50.11818453,2018-06-05T02:12:00,0.00826477
125,0.0001649,0.0001649,0.00016405,0.00016405,531.42795397,2018-06-05T02:13:00,0.08759412
126,0.00016405,0.00016405,0.00016405,0.00016405,918.0248566,2018-06-05T02:17:00,0.15060197
127,0.00016402,0.00016402,0.00016402,0.00016402,300,2018-06-05T02:19:00,0.049206
128,0.00016488,0.00016488,0.00016488,0.00016488,4.22624681,2018-06-05T02:22:00,0.00069682
129,0.00016467,0.00016467,0.00016467,0.00016467,9.56294407,2018-06-05T02:23:00,0.00157473
130,0.000164,0.00016438,0.000164,0.00016438,226.307773,2018-06-05T02:27:00,0.03712447
131,0.000164,0.000164,0.000164,0.000164,56,2018-06-05T02:31:00,0.009184
132,0.00016465,0.00016465,0.00016465,0.00016465,15.2581453,2018-06-05T02:33:00,0.00251225
133,0.00016438,0.00016438,0.000164,0.000164,1464,2018-06-05T02:35:00,0.24014305
134,0.000164,0.000164,0.000164,0.000164,0.26142942,2018-06-05T02:36:00,0.00004287
135,0.00016385,0.00016385,0.00016385,0.00016385,13,2018-06-05T02:46:00,0.00213005
136,0.00016385,0.00016385,0.00016379,0.00016379,554.63398699,2018-06-05T02:47:00,0.09084392
137,0.00016379,0.00016379,0.00016367,0.00016367,4601.83403597,2018-06-05T02:48:00,0.75349379
138,0.00016379,0.00016379,0.0001635,0.0001635,5126.79545548,2018-06-05T02:49:00,0.83830941
139,0.0001635,0.0001635,0.00016316,0.00016316,2369.2682408,2018-06-05T02:50:00,0.38718786
140,0.00016316,0.00016343,0.00016316,0.00016343,738.04608891,2018-06-05T02:52:00,0.12051442
141,0.00016355,0.00016355,0.00016355,0.00016355,418.47170982,2018-06-05T02:53:00,0.06844104
142,0.00016413,0.00016413,0.00016413,0.00016413,273.14179191,2018-06-05T02:55:00,0.04483076
143,0.00016384,0.00016384,0.00016384,0.00016384,42.72460937,2018-06-05T02:56:00,0.00699999
144,0.00016316,0.00016316,0.00016258,0.00016258,2024.8430893,2018-06-05T02:57:00,0.32987128
145,0.00016258,0.00016258,0.000162,0.000162,867.91974071,2018-06-05T02:58:00,0.14100605
146,0.00016235,0.00016235,0.000162,0.000162,120.48813381,2018-06-05T03:00:00,0.01954062
147,0.000162,0.00016214,0.00016101,0.00016214,800.52188941,2018-06-05T03:01:00,0.12936438
148,0.00016214,0.00016214,0.000161,0.00016183,3057.07983184,2018-06-05T03:02:00,0.4923453
149,0.0001618,0.00016181,0.000161,0.000161,2832.74052098,2018-06-05T03:03:00,0.45634214
150,0.000161,0.000161,0.000161,0.000161,167.49903779,2018-06-05T03:04:00,0.02696733
151,0.0001611,0.0001611,0.0001611,0.0001611,6.82805711,2018-06-05T03:05:00,0.0011
152,0.0001611,0.00016181,0.0001611,0.00016181,734.3108773,2018-06-05T03:06:00,0.1183642
153,0.00016181,0.00016181,0.00016181,0.00016181,16.5847302,2018-06-05T03:07:00,0.00268357
154,0.00016179,0.00016179,0.00016179,0.00016179,95.4063604,2018-06-05T03:08:00,0.01543579
155,0.0001612,0.0001612,0.0001612,0.0001612,36.15982643,2018-06-05T03:10:00,0.00582896
156,0.00016181,0.00016181,0.00016181,0.00016181,6.79809653,2018-06-05T03:11:00,0.00109999
157,0.00016181,0.00016181,0.00016181,0.00016181,61.6032919,2018-06-05T03:12:00,0.00996802
158,0.00016253,0.00016253,0.00016253,0.00016253,6.15271026,2018-06-05T03:13:00,0.00099999
159,0.00016253,0.00016268,0.00016253,0.00016268,412.96386168,2018-06-05T03:14:00,0.06716825
160,0.00016268,0.0001628,0.00016268,0.00016268,119.91461581,2018-06-05T03:15:00,0.01951718
161,0.0001628,0.0001628,0.0001628,0.0001628,1,2018-06-05T03:16:00,0.0001628
162,0.000163,0.000163,0.000163,0.000163,6.89,2018-06-05T03:17:00,0.00112307
163,0.000163,0.000163,0.000163,0.000163,40.53827761,2018-06-05T03:19:00,0.00660773
164,0.000163,0.000163,0.000163,0.000163,42.08538419,2018-06-05T03:20:00,0.00685991
