,O,H,L,C,V,T,BV
0,0.00000411,0.00000411,0.00000411,0.00000411,1000,2018-06-13T17:24:00,0.00411
1,0.00000414,0.00000415,0.00000411,0.00000411,46166.91019077,2018-06-13T17:26:00,0.19045519
2,0.00000415,0.00000415,0.00000412,0.00000412,46248.21456258,2018-06-13T17:28:00,0.19063319
3,0.00000413,0.00000413,0.00000413,0.00000413,28268.44569199,2018-06-13T17:29:00,0.11674868
4,0.00000415,0.00000416,0.00000414,0.00000416,145522.57795944,2018-06-13T17:30:00,0.60519979
5,0.00000414,0.00000414,0.00000413,0.00000413,2882.44034699,2018-06-13T17:31:00,0.01191159
6,0.00000416,0.00000416,0.00000416,0.00000416,37772.40946187,2018-06-13T17:32:00,0.1571332
7,0.00000416,0.00000417,0.00000413,0.00000416,77639.44103077,2018-06-13T17:33:00,0.32180864
8,0.00000414,0.00000414,0.00000414,0.00000414,506.7987,2018-06-13T17:34:00,0.00209814
9,0.00000416,0.00000416,0.00000416,0.00000416,8582.780586,2018-06-13T17:35:00,0.03570435
10,0.00000416,0.00000416,0.00000416,0.00000416,1362.94839823,2018-06-13T17:37:00,0.00566986
11,0.00000416,0.00000416,0.00000415,0.00000416,17383.49117566,2018-06-13T17:38:00,0.07226543
12,0.00000416,0.00000416,0.00000415,0.00000415,4257.08268993,2018-06-13T17:40:00,0.01767093
13,0.00000416,0.00000416,0.00000416,0.00000416,1891.29564904,2018-06-13T17:41:00,0.00786778
14,0.00000416,0.00000416,0.00000415,0.00000416,9643.64570116,2018-06-13T17:42:00,0.04011477
15,0.00000416,0.00000416,0.00000415,0.00000415,73726.98516097,2018-06-13T17:44:00,0.30667709
16,0.00000415,0.00000415,0.00000414,0.00000414,120460.76987114,2018-06-13T17:45:00,0.49891541
17,0.00000414,0.00000417,0.00000414,0.00000417,4741.1536692,2018-06-13T17:46:00,0.01965429
18,0.00000417,0.00000417,0.00000417,0.00000417,51504.276443,2018-06-13T17:47:00,0.21477283
19,0.00000417,0.00000417,0.00000414,0.00000414,53722.94798083,2018-06-13T17:48:00,0.22244528
20,0.00000414,0.00000414,0.00000414,0.00000414,21677.02275051,2018-06-13T17:49:00,0.08974286
21,0.00000413,0.00000413,0.00000413,0.00000413,31499.9,2018-06-13T17:50:00,0.13009458
22,0.00000414,0.00000414,0.00000414,0.00000414,526.65983271,2018-06-13T17:51:00,0.00218035
23,0.00000414,0.00000414,0.00000414,0.00000414,9660.20278846,2018-06-13T17:52:00,0.03999323
24,0.00000415,0.00000419,0.00000413,0.00000419,53713.11332271,2018-06-13T17:53:00,0.22445375
25,0.00000419,0.00000419,0.00000414,0.00000414,20135.04951454,2018-06-13T17:54:00,0.08412482
26,0.00000418,0.00000419,0.00000418,0.00000418,54725.95437297,2018-06-13T17:55:00,0.22898635
27,0.00000419,0.00000419,0.00000415,0.00000419,171961.08549079,2018-06-13T17:56:00,0.72049742
28,0.00000419,0.00000419,0.00000419,0.00000419,2113.972457,2018-06-13T17:57:00,0.00885754
29,0.00000419,0.00000419,0.00000415,0.00000419,56433.39264765,2018-06-13T17:58:00,0.23636801
30,0.00000419,0.00000419,0.00000415,0.00000415,3954.286214,2018-06-13T17:59:00,0.01645208
31,0.00000416,0.00000419,0.00000416,0.00000419,41437.77109047,2018-06-13T18:00:00,0.1731586
32,0.00000419,0.00000419,0.00000416,0.00000416,3311.913421,2018-06-13T18:01:00,0.01384112
33,0.00000416,0.00000419,0.00000416,0.00000416,14008.37174224,2018-06-13T18:02:00,0.05838126
34,0.00000416,0.00000419,0.00000416,0.00000417,6354.77615334,2018-06-13T18:03:00,0.02644106
35,0.00000417,0.00000422,0.00000417,0.00000421,312493.69181596,2018-06-13T18:05:00,1.31467404
36,0.00000421,0.00000422,0.00000417,0.00000422,259403.18807816,2018-06-13T18:06:00,1.09374063
37,0.00000422,0.00000422,0.00000422,0.00000422,510.66350711,2018-06-13T18:07:00,0.002155
38,0.00000418,0.00000422,0.00000418,0.00000418,49139.66022194,2018-06-13T18:08:00,0.20600088
39,0.00000422,0.00000422,0.00000422,0.00000422,5000,2018-06-13T18:09:00,0.0211
40,0.00000419,0.00000419,0.00000419,0.00000419,2409.87083092,2018-06-13T18:10:00,0.01009735
41,0.00000421,0.00000425,0.00000421,0.00000423,143873.1627422,2018-06-13T18:11:00,0.60955348
42,0.00000424,0.00000424,0.00000423,0.00000423,33657.99500342,2018-06-13T18:12:00,0.14253231
43,0.00000424,0.00000425,0.0000042,0.0000042,127998.7929511,2018-06-13T18:13:00,0.54221805
44,0.00000421,0.00000424,0.0000042,0.0000042,57276.20887064,2018-06-13T18:14:00,0.24099676
45,0.0000042,0.00000422,0.00000419,0.00000422,103671.81628582,2018-06-13T18:15:00,0.43654617
46,0.00000422,0.00000422,0.00000422,0.00000422,41786.803727,2018-06-13T18:16:00,0.17634031
47,0.00000418,0.00000421,0.00000418,0.0000042,40767.26137007,2018-06-13T18:17:00,0.17114668
48,0.0000042,0.0000042,0.00000417,0.00000417,141220.9888148,2018-06-13T18:18:00,0.58890661
49,0.00000417,0.00000417,0.00000417,0.00000417,35804.37048103,2018-06-13T18:19:00,0.14930421
50,0.00000417,0.00000417,0.00000415,0.00000416,401672.61548245,2018-06-13T18:20:00,1.67048867
51,0.00000417,0.0000042,0.00000417,0.0000042,795.89491667,2018-06-13T18:22:00,0.00333545
52,0.0000042,0.0000042,0.0000042,0.0000042,5000,2018-06-13T18:23:00,0.021
53,0.00000419,0.00000421,0.00000419,0.00000419,4148.40603218,2018-06-13T18:24:00,0.01742931
54,0.00000421,0.00000422,0.0000042,0.00000422,282804.65301826,2018-06-13T18:25:00,1.19203394
55,0.00000419,0.00000419,0.00000419,0.00000419,461.02121419,2018-06-13T18:26:00,0.00193167
56,0.00000422,0.00000423,0.0000042,0.0000042,55102.682681,2018-06-13T18:27:00,0.23252733
57,0.00000423,0.00000425,0.00000423,0.00000425,498110.31480922,2018-06-13T18:28:00,2.11230904
58,0.00000425,0.00000426,0.00000422,0.00000422,113431.29914,2018-06-13T18:29:00,0.48297328
59,0.00000422,0.00000422,0.0000042,0.0000042,50789,2018-06-13T18:30:00,0.21353509
