,O,H,L,C,V,T,BV
0,0.00017589,0.00017589,0.0001709,0.00017104,259.47719263,2018-06-07T11:30:00,0.04447434
1,0.00017215,0.00017215,0.00017215,0.00017215,5.32229842,2018-06-07T11:32:00,0.00091623
2,0.0001709,0.0001709,0.00017083,0.00017083,118.30082812,2018-06-07T11:37:00,0.02021124
3,0.00017126,0.00017129,0.00017126,0.00017129,46.20696707,2018-06-07T11:40:00,0.00791408
4,0.0001713,0.0001713,0.0001713,0.0001713,11.70091375,2018-06-07T11:58:00,0.00200436
5,0.00017129,0.00017129,0.00017129,0.00017129,10,2018-06-07T11:59:00,0.0017129
6,0.0001713,0.0001713,0.0001713,0.0001713,48.08471948,2018-06-07T12:02:00,0.00823691
7,0.0001714,0.0001714,0.0001714,0.0001714,3270.8545283,2018-06-07T12:21:00,0.56062446
8,0.0001713,0.0001713,0.0001713,0.0001713,1688.2183857,2018-06-07T12:28:00,0.28919176
9,0.0001714,0.0001714,0.0001714,0.0001714,3.29815168,2018-06-07T12:30:00,0.0005653
10,0.0001713,0.0001713,0.0001713,0.0001713,39.35966336,2018-06-07T12:37:00,0.00674231
11,0.0001713,0.0001713,0.0001713,0.0001713,21,2018-06-07T12:39:00,0.0035973
12,0.0001714,0.0001714,0.0001714,0.0001714,213.33398945,2018-06-07T12:45:00,0.03656544
13,0.0001714,0.0001714,0.0001714,0.0001714,251.08256542,2018-06-07T12:48:00,0.04303554
14,0.00017191,0.00017192,0.0001713,0.0001713,96.11281,2018-06-07T12:50:00,0.01649354
15,0.00017197,0.00017197,0.00017197,0.00017197,4.7773504,2018-06-07T12:52:00,0.00082156
16,0.0001713,0.0001713,0.0001713,0.0001713,8.86658943,2018-06-07T12:54:00,0.00151884
17,0.0001713,0.0001713,0.0001713,0.0001713,166.79337114,2018-06-07T13:09:00,0.0285717
18,0.00017218,0.00017226,0.00017218,0.00017226,188.92157069,2018-06-07T13:18:00,0.03252896
19,0.00017218,0.00017218,0.00017218,0.00017218,55.18549042,2018-06-07T13:20:00,0.00950183
20,0.00017218,0.00017218,0.00017218,0.00017218,76.03620937,2018-06-07T13:24:00,0.01309191
21,0.00017218,0.00017218,0.00017218,0.00017218,122.29968834,2018-06-07T13:26:00,0.02105756
22,0.00017218,0.00017218,0.00017218,0.00017218,351.52177151,2018-06-07T13:27:00,0.06052499
23,0.00017217,0.00017217,0.00017217,0.00017217,3.58811491,2018-06-07T13:28:00,0.00061776
24,0.00017131,0.00017131,0.00017131,0.00017131,5.91684839,2018-06-07T13:32:00,0.00101361
25,0.00017218,0.00017218,0.00017218,0.00017218,7.20849881,2018-06-07T13:42:00,0.00124115
26,0.00017218,0.00017237,0.00017218,0.00017237,365.16608385,2018-06-07T13:43:00,0.06291822
27,0.00017164,0.00017164,0.00017164,0.00017164,8.04258478,2018-06-07T13:51:00,0.00138042
28,0.00017298,0.00017298,0.00017298,0.00017298,114.84178633,2018-06-07T13:55:00,0.01986533
29,0.00017166,0.00017166,0.00017166,0.00017166,67.20849881,2018-06-07T13:56:00,0.01153701
30,0.00017167,0.00017167,0.00017103,0.00017103,29896.66861672,2018-06-07T14:04:00,5.11621112
31,0.00017103,0.00017293,0.00017103,0.00017293,2235.09180197,2018-06-07T14:05:00,0.38279025
32,0.00017219,0.00017219,0.00017219,0.00017219,526.94787358,2018-06-07T14:16:00,0.09073515
33,0.0001726,0.0001726,0.0001726,0.0001726,40.58703824,2018-06-07T14:22:00,0.00700532
34,0.0001722,0.0001722,0.0001722,0.0001722,608.22792596,2018-06-07T14:29:00,0.10473684
35,0.00017259,0.00017259,0.00017199,0.00017259,1005.54260721,2018-06-07T14:37:00,0.17322056
36,0.00017259,0.00017259,0.0001722,0.0001722,404.27711499,2018-06-07T14:38:00,0.06968623
37,0.00017221,0.00017221,0.00017221,0.00017221,5.35527054,2018-06-07T14:39:00,0.00092223
38,0.00017221,0.00017221,0.00017201,0.00017221,2148.72282559,2018-06-07T14:40:00,0.36981524
39,0.00017221,0.00017221,0.00017221,0.00017221,343.35796716,2018-06-07T14:41:00,0.05912967
40,0.00017221,0.00017221,0.00017221,0.00017221,4139.61015162,2018-06-07T14:42:00,0.71288226
41,0.00017259,0.00017259,0.00017259,0.00017259,66.84999999,2018-06-07T14:44:00,0.01153764
42,0.00017259,0.00017259,0.00017259,0.00017259,6.46480389,2018-06-07T14:45:00,0.00111576
43,0.000173,0.000173,0.000173,0.000173,2.90466836,2018-06-07T14:49:00,0.0005025
44,0.00017313,0.00017313,0.00017313,0.00017313,33.69990646,2018-06-07T14:51:00,0.00583445
45,0.00017246,0.00017246,0.00017246,0.00017246,22.57005478,2018-06-07T14:54:00,0.00389243
46,0.00017359,0.00017359,0.00017359,0.00017359,29.30612362,2018-06-07T14:58:00,0.00508724
47,0.00017325,0.00017325,0.00017325,0.00017325,30.52544932,2018-06-07T14:59:00,0.00528853
48,0.000173,0.000173,0.000173,0.000173,120.8636871,2018-06-07T15:00:00,0.02090941
49,0.00017316,0.00017316,0.00017316,0.00017316,200,2018-06-07T15:03:00,0.034632
50,0.00017359,0.00017359,0.00017359,0.00017359,8.0649807,2018-06-07T15:05:00,0.00139999
51,0.00017279,0.00017279,0.00017274,0.00017274,31.03329777,2018-06-07T15:11:00,0.00536087
52,0.00017282,0.00017282,0.00017279,0.00017279,232.5581395,2018-06-07T15:12:00,0.04019049
53,0.000173,0.000173,0.000173,0.000173,30,2018-06-07T15:15:00,0.00519
54,0.00017317,0.00017317,0.00017317,0.00017317,9.19721973,2018-06-07T15:17:00,0.00159267
55,0.00017317,0.00017317,0.00017317,0.00017317,9.80229998,2018-06-07T15:18:00,0.00169746
56,0.00017326,0.00017332,0.00017326,0.00017332,888.671,2018-06-07T15:20:00,0.15398845
57,0.00017334,0.00017335,0.00017334,0.00017335,2290.48579694,2018-06-07T15:21:00,0.3970554
58,0.00017332,0.00017332,0.00017332,0.00017332,10.06161652,2018-06-07T15:22:00,0.00174387
