time,open,high,low,close,volume,ctime,quote,ntrades,tbbav,tbqav,ignore
1532755920000,0.00005537,0.00005543,0.00005536,0.00005543,12540.00000000,1532755979999,0.69475898,20,8756.00000000,0.48513073,0
1532755980000,0.00005544,0.00005545,0.00005535,0.00005539,13206.00000000,1532756039999,0.73182623,25,7753.00000000,0.42977204,0
1532756040000,0.00005537,0.00005551,0.00005537,0.00005551,5930.00000000,1532756099999,0.32889008,25,4981.00000000,0.27633013,0
1532756100000,0.00005545,0.00005545,0.00005539,0.00005539,25695.00000000,1532756159999,1.42373478,21,5815.00000000,0.32224302,0
1532756160000,0.00005538,0.00005541,0.00005536,0.00005537,13659.00000000,1532756219999,0.75652185,16,5280.00000000,0.29246784,0
1532756220000,0.00005538,0.00005538,0.00005532,0.00005535,27273.00000000,1532756279999,1.50946391,14,10295.00000000,0.56985139,0
1532756280000,0.00005533,0.00005540,0.00005531,0.00005540,49394.00000000,1532756339999,2.73357614,15,29345.00000000,1.62429196,0
1532756340000,0.00005538,0.00005539,0.00005531,0.00005532,21867.00000000,1532756399999,1.21052589,17,9584.00000000,0.53076407,0
1532756400000,0.00005538,0.00005540,0.00005534,0.00005536,3605.00000000,1532756459999,0.19961336,14,2463.00000000,0.13639460,0
1532756460000,0.00005540,0.00005541,0.00005533,0.00005534,5245.00000000,1532756519999,0.29037163,17,2395.00000000,0.13264701,0
1532756520000,0.00005532,0.00005541,0.00005532,0.00005537,3075.00000000,1532756579999,0.17024897,16,1334.00000000,0.07388563,0
1532756580000,0.00005538,0.00005541,0.00005535,0.00005536,1022.00000000,1532756639999,0.05658632,7,137.00000000,0.00758919,0
1532756640000,0.00005537,0.00005542,0.00005535,0.00005535,3129.00000000,1532756699999,0.17324521,16,1289.00000000,0.07138414,0
1532756700000,0.00005542,0.00005542,0.00005535,0.00005542,2846.00000000,1532756759999,0.15760220,12,1745.00000000,0.09665725,0
1532756760000,0.00005542,0.00005545,0.00005535,0.00005539,18862.00000000,1532756819999,1.04550641,17,17172.00000000,0.95189662,0
1532756820000,0.00005545,0.00005545,0.00005533,0.00005542,7320.00000000,1532756879999,0.40562384,17,2183.00000000,0.12101912,0
1532756880000,0.00005535,0.00005548,0.00005535,0.00005548,13398.00000000,1532756939999,0.74299335,7,11400.00000000,0.63240300,0
1532756940000,0.00005547,0.00005548,0.00005535,0.00005538,12184.00000000,1532756999999,0.67553917,15,5389.00000000,0.29892837,0
1532757000000,0.00005546,0.00005546,0.00005535,0.00005540,10731.00000000,1532757059999,0.59477389,22,5407.00000000,0.29974893,0
1532757060000,0.00005538,0.00005540,0.00005536,0.00005539,8482.00000000,1532757119999,0.46967763,21,7126.00000000,0.39459458,0
1532757120000,0.00005539,0.00005539,0.00005535,0.00005539,7003.00000000,1532757179999,0.38766152,12,782.00000000,0.04331498,0
1532757180000,0.00005540,0.00005545,0.00005540,0.00005540,11765.00000000,1532757239999,0.65187766,13,5406.00000000,0.29958373,0
1532757240000,0.00005539,0.00005544,0.00005539,0.00005540,1856.00000000,1532757299999,0.10281966,7,1278.00000000,0.07080424,0
1532757300000,0.00005540,0.00005540,0.00005539,0.00005539,3338.00000000,1532757359999,0.18492465,9,3283.00000000,0.18187820,0
1532757360000,0.00005540,0.00005540,0.00005535,0.00005535,4148.00000000,1532757419999,0.22969463,11,760.00000000,0.04208879,0
1532757420000,0.00005540,0.00005540,0.00005536,0.00005540,9878.00000000,1532757479999,0.54720221,23,8490.00000000,0.47034064,0
1532757480000,0.00005540,0.00005544,0.00005539,0.00005544,11887.00000000,1532757539999,0.65868018,23,11263.00000000,0.62411682,0
1532757540000,0.00005545,0.00005549,0.00005534,0.00005549,29673.00000000,1532757599999,1.64514755,23,24152.00000000,1.33942678,0
1532757600000,0.00005539,0.00005548,0.00005538,0.00005538,5641.00000000,1532757659999,0.31264809,12,3273.00000000,0.18146457,0
1532757660000,0.00005540,0.00005545,0.00005537,0.00005540,34619.00000000,1532757719999,1.91875784,22,25474.00000000,1.41213874,0
1532757720000,0.00005543,0.00005549,0.00005540,0.00005546,69217.00000000,1532757779999,3.83730937,29,32414.00000000,1.79710234,0
1532757780000,0.00005546,0.00005552,0.00005539,0.00005539,53678.00000000,1532757839999,2.97575292,20,32191.00000000,1.78511042,0
1532757840000,0.00005543,0.00005546,0.00005538,0.00005546,5695.00000000,1532757899999,0.31562460,18,3939.00000000,0.21834132,0
1532757900000,0.00005542,0.00005550,0.00005542,0.00005548,11263.00000000,1532757959999,0.62471086,14,3911.00000000,0.21681002,0
1532757960000,0.00005549,0.00005549,0.00005548,0.00005548,1521.00000000,1532758019999,0.08439750,2,0.00000000,0.00000000,0
1532758020000,0.00005549,0.00005549,0.00005548,0.00005548,3536.00000000,1532758079999,0.19617826,6,98.00000000,0.00543802,0
1532758080000,0.00005548,0.00005549,0.00005548,0.00005548,5354.00000000,1532758139999,0.29704895,9,0.00000000,0.00000000,0
1532758140000,0.00005550,0.00005550,0.00005535,0.00005543,11253.00000000,1532758199999,0.62331561,19,1858.00000000,0.10307333,0
1532758200000,0.00005543,0.00005543,0.00005536,0.00005536,5596.00000000,1532758259999,0.31003185,22,1102.00000000,0.06107601,0
1532758260000,0.00005536,0.00005545,0.00005536,0.00005541,8593.00000000,1532758319999,0.47597846,19,4942.00000000,0.27378875,0
1532758320000,0.00005536,0.00005546,0.00005536,0.00005541,3538.00000000,1532758379999,0.19607195,13,1969.00000000,0.10914106,0
1532758380000,0.00005540,0.00005546,0.00005540,0.00005540,8808.00000000,1532758439999,0.48809473,27,4838.00000000,0.26811167,0
1532758440000,0.00005543,0.00005543,0.00005535,0.00005543,8039.00000000,1532758499999,0.44508765,13,1951.00000000,0.10808951,0
1532758500000,0.00005543,0.00005543,0.00005536,0.00005540,2712.00000000,1532758559999,0.15024413,18,1241.00000000,0.06876628,0
1532758560000,0.00005541,0.00005543,0.00005537,0.00005542,3644.00000000,1532758619999,0.20195010,13,2924.00000000,0.16205180,0
1532758620000,0.00005537,0.00005543,0.00005537,0.00005543,6125.00000000,1532758679999,0.33944718,10,5708.00000000,0.31633921,0
1532758680000,0.00005543,0.00005544,0.00005543,0.00005544,3702.00000000,1532758739999,0.20520537,11,3351.00000000,0.18574593,0
1532758740000,0.00005542,0.00005550,0.00005542,0.00005543,12011.00000000,1532758799999,0.66601082,21,8111.00000000,0.44982458,0
1532758800000,0.00005542,0.00005551,0.00005542,0.00005544,55639.00000000,1532758859999,3.08546470,24,31508.00000000,1.74775098,0
1532758860000,0.00005551,0.00005551,0.00005543,0.00005549,83185.00000000,1532758919999,4.61352715,21,45297.00000000,2.51273005,0
1532758920000,0.00005546,0.00005553,0.00005545,0.00005545,13438.00000000,1532758979999,0.74542461,23,6090.00000000,0.33790588,0
1532758980000,0.00005549,0.00005552,0.00005545,0.00005547,6694.00000000,1532759039999,0.37138180,20,3237.00000000,0.17962571,0
1532759040000,0.00005546,0.00005552,0.00005545,0.00005547,60184.00000000,1532759099999,3.33931772,19,46017.00000000,2.55325240,0
1532759100000,0.00005547,0.00005554,0.00005545,0.00005553,51574.00000000,1532759159999,2.86159242,20,34257.00000000,1.90110210,0
1532759160000,0.00005553,0.00005553,0.00005546,0.00005547,2905.00000000,1532759219999,0.16119340,11,1885.00000000,0.10461004,0
1532759220000,0.00005548,0.00005553,0.00005548,0.00005550,3301.00000000,1532759279999,0.18320552,12,1708.00000000,0.09481256,0
1532759280000,0.00005550,0.00005550,0.00005549,0.00005549,4466.00000000,1532759339999,0.24782042,12,632.00000000,0.03507176,0
1532759340000,0.00005550,0.00005550,0.00005545,0.00005545,2309.00000000,1532759399999,0.12812752,20,831.00000000,0.04611577,0
1532759400000,0.00005548,0.00005554,0.00005546,0.00005554,663.00000000,1532759459999,0.03678992,10,487.00000000,0.02702873,0
1532759460000,0.00005553,0.00005553,0.00005546,0.00005548,4444.00000000,1532759519999,0.24660794,12,2809.00000000,0.15591082,0
1532759520000,0.00005549,0.00005554,0.00005547,0.00005549,4541.00000000,1532759579999,0.25201671,12,2272.00000000,0.12612998,0
1532759580000,0.00005554,0.00005554,0.00005548,0.00005553,6517.00000000,1532759639999,0.36188919,10,5182.00000000,0.28780683,0
1532759640000,0.00005549,0.00005554,0.00005549,0.00005551,4168.00000000,1532759699999,0.23143514,12,2679.00000000,0.14877550,0
1532759700000,0.00005553,0.00005554,0.00005551,0.00005552,4194.00000000,1532759759999,0.23290173,13,2410.00000000,0.13384237,0
1532759760000,0.00005554,0.00005554,0.00005552,0.00005552,6394.00000000,1532759819999,0.35508588,18,4534.00000000,0.25180931,0
1532759820000,0.00005554,0.00005554,0.00005552,0.00005553,2969.00000000,1532759879999,0.16486679,8,300.00000000,0.01666200,0
1532759880000,0.00005554,0.00005554,0.00005551,0.00005553,7890.00000000,1532759939999,0.43809865,16,6298.00000000,0.34969776,0
1532759940000,0.00005553,0.00005554,0.00005549,0.00005553,11821.00000000,1532759999999,0.65631340,16,3047.00000000,0.16922490,0
1532760000000,0.00005553,0.00005553,0.00005550,0.00005550,8885.00000000,1532760059999,0.49333278,11,871.00000000,0.04835792,0
1532760060000,0.00005551,0.00005553,0.00005549,0.00005550,5938.00000000,1532760119999,0.32958893,10,1011.00000000,0.05612796,0
1532760120000,0.00005552,0.00005553,0.00005550,0.00005551,15364.00000000,1532760179999,0.85299958,19,8191.00000000,0.45479905,0
1532760180000,0.00005552,0.00005554,0.00005549,0.00005551,17323.00000000,1532760239999,0.96168792,21,8129.00000000,0.45136537,0
1532760240000,0.00005553,0.00005554,0.00005550,0.00005553,16441.00000000,1532760299999,0.91293244,16,12672.00000000,0.70371893,0
1532760300000,0.00005553,0.00005553,0.00005551,0.00005552,6491.00000000,1532760359999,0.36041436,17,1461.00000000,0.08112767,0
1532760360000,0.00005552,0.00005553,0.00005551,0.00005552,4698.00000000,1532760419999,0.26085273,16,2921.00000000,0.16218274,0
1532760420000,0.00005550,0.00005553,0.00005550,0.00005550,6422.00000000,1532760479999,0.35652483,13,1269.00000000,0.07045689,0
1532760480000,0.00005552,0.00005554,0.00005550,0.00005552,7429.00000000,1532760539999,0.41243544,16,3761.00000000,0.20882162,0
1532760540000,0.00005552,0.00005554,0.00005550,0.00005554,8367.00000000,1532760599999,0.46448791,18,3992.00000000,0.22164512,0
1532760600000,0.00005552,0.00005553,0.00005550,0.00005552,9408.00000000,1532760659999,0.52221896,15,1103.00000000,0.06124240,0
1532760660000,0.00005551,0.00005552,0.00005551,0.00005551,5894.00000000,1532760719999,0.32717867,18,1117.00000000,0.06200740,0
1532760720000,0.00005552,0.00005552,0.00005550,0.00005552,1283.00000000,1532760779999,0.07122286,5,459.00000000,0.02548368,0
1532760780000,0.00005551,0.00005552,0.00005550,0.00005552,9835.00000000,1532760839999,0.54591012,21,2098.00000000,0.11646398,0
1532760840000,0.00005551,0.00005554,0.00005549,0.00005550,40355.00000000,1532760899999,2.24010992,21,8014.00000000,0.44490367,0
1532760900000,0.00005554,0.00005554,0.00005551,0.00005553,6876.00000000,1532760959999,0.38175077,12,5780.00000000,0.32091181,0
1532760960000,0.00005553,0.00005561,0.00005553,0.00005557,33023.00000000,1532761019999,1.83523871,42,30416.00000000,1.69036563,0
1532761020000,0.00005556,0.00005562,0.00005555,0.00005562,5462.00000000,1532761079999,0.30357663,28,3219.00000000,0.17896040,0
1532761080000,0.00005562,0.00005566,0.00005557,0.00005557,36366.00000000,1532761139999,2.02231010,43,21158.00000000,1.17682545,0
1532761140000,0.00005565,0.00005565,0.00005557,0.00005559,17734.00000000,1532761199999,0.98585994,9,11292.00000000,0.62784593,0
1532761200000,0.00005562,0.00005565,0.00005559,0.00005559,18049.00000000,1532761259999,1.00386930,23,13620.00000000,0.75761395,0
1532761260000,0.00005565,0.00005565,0.00005559,0.00005563,3816.00000000,1532761319999,0.21223658,18,2472.00000000,0.13750942,0
1532761320000,0.00005564,0.00005573,0.00005561,0.00005572,22985.00000000,1532761379999,1.27966397,48,21799.00000000,1.21366027,0
1532761380000,0.00005572,0.00005575,0.00005563,0.00005570,11542.00000000,1532761439999,0.64307057,30,5845.00000000,0.32568047,0
1532761440000,0.00005572,0.00005573,0.00005563,0.00005565,1885.00000000,1532761499999,0.10496577,12,1429.00000000,0.07958886,0
1532761500000,0.00005569,0.00005575,0.00005563,0.00005566,18051.00000000,1532761559999,1.00548914,31,13634.00000000,0.75970564,0
1532761560000,0.00005574,0.00005575,0.00005566,0.00005566,43098.00000000,1532761619999,2.40074564,35,26174.00000000,1.45838011,0
1532761620000,0.00005566,0.00005574,0.00005564,0.00005574,13299.00000000,1532761679999,0.74038720,19,8646.00000000,0.48142752,0
1532761680000,0.00005570,0.00005573,0.00005565,0.00005565,23573.00000000,1532761739999,1.31246562,16,13022.00000000,0.72514211,0
1532761740000,0.00005567,0.00005571,0.00005565,0.00005568,13214.00000000,1532761799999,0.73577830,15,10926.00000000,0.60841686,0
1532761800000,0.00005571,0.00005571,0.00005568,0.00005568,2561.00000000,1532761859999,0.14261884,9,1663.00000000,0.09261321,0
1532761860000,0.00005568,0.00005574,0.00005564,0.00005566,11858.00000000,1532761919999,0.66035270,28,6281.00000000,0.34995484,0
1532761920000,0.00005566,0.00005575,0.00005566,0.00005572,21591.00000000,1532761979999,1.20347898,20,19213.00000000,1.07109931,0
1532761980000,0.00005566,0.00005574,0.00005566,0.00005567,6529.00000000,1532762039999,0.36362522,21,4189.00000000,0.23335516,0
1532762040000,0.00005566,0.00005573,0.00005566,0.00005566,3993.00000000,1532762099999,0.22233091,20,973.00000000,0.05418639,0
1532762100000,0.00005569,0.00005569,0.00005566,0.00005567,988.00000000,1532762159999,0.05500504,14,732.00000000,0.04075294,0
1532762160000,0.00005566,0.00005569,0.00005561,0.00005566,9724.00000000,1532762219999,0.54109523,26,7928.00000000,0.44116662,0
1532762220000,0.00005566,0.00005574,0.00005563,0.00005571,19296.00000000,1532762279999,1.07442707,24,11820.00000000,0.65823869,0
1532762280000,0.00005570,0.00005573,0.00005562,0.00005571,9479.00000000,1532762339999,0.52788358,30,2819.00000000,0.15701975,0
1532762340000,0.00005570,0.00005572,0.00005563,0.00005571,2935.00000000,1532762399999,0.16340959,13,2216.00000000,0.12340870,0
1532762400000,0.00005562,0.00005574,0.00005562,0.00005563,2035.00000000,1532762459999,0.11334231,16,1490.00000000,0.08298846,0
1532762460000,0.00005568,0.00005570,0.00005564,0.00005564,5126.00000000,1532762519999,0.28523428,11,1971.00000000,0.10968582,0
1532762520000,0.00005564,0.00005574,0.00005563,0.00005563,15775.00000000,1532762579999,0.87813739,43,8097.00000000,0.45074937,0
1532762580000,0.00005563,0.00005575,0.00005563,0.00005565,6044.00000000,1532762639999,0.33654376,17,4847.00000000,0.26993118,0
1532762640000,0.00005565,0.00005572,0.00005564,0.00005571,9560.00000000,1532762699999,0.53229413,8,6310.00000000,0.35140682,0
