time,open,high,low,close,volume,ctime,quote,ntrades,tbbav,tbqav,ignore
1532290320000,0.00024105,0.00024105,0.00024105,0.00024105,1.00000000,1532290379999,0.00024105,1,0.00000000,0.00000000,0
1532290380000,0.00024119,0.00024136,0.00024106,0.00024106,5654.00000000,1532290439999,1.36403939,7,5519.00000000,1.33149629,0
1532290440000,0.00024105,0.00024107,0.00024018,0.00024044,10310.00000000,1532290499999,2.48418379,34,1680.00000000,0.40469873,0
1532290500000,0.00024102,0.00024104,0.00024097,0.00024097,74.00000000,1532290559999,0.01783417,5,74.00000000,0.01783417,0
1532290560000,0.00024056,0.00024056,0.00023942,0.00024020,2998.00000000,1532290619999,0.71883149,29,452.00000000,0.10856844,0
1532290620000,0.00024010,0.00024038,0.00024010,0.00024036,69.00000000,1532290679999,0.01657749,5,69.00000000,0.01657749,0
1532290680000,0.00024056,0.00024057,0.00024048,0.00024049,60.00000000,1532290739999,0.01443054,4,60.00000000,0.01443054,0
1532290740000,0.00024015,0.00024049,0.00024015,0.00024015,404.00000000,1532290799999,0.09714727,7,196.00000000,0.04713385,0
1532290800000,0.00024056,0.00024105,0.00024016,0.00024017,1695.00000000,1532290859999,0.40820683,23,1258.00000000,0.30319282,0
1532290860000,0.00023992,0.00024011,0.00023987,0.00023989,794.00000000,1532290919999,0.19049367,5,92.00000000,0.02206888,0
1532290920000,0.00023976,0.00023976,0.00023976,0.00023976,1941.00000000,1532290979999,0.46537416,2,0.00000000,0.00000000,0
1532290980000,0.00024011,0.00024027,0.00024011,0.00024025,804.00000000,1532291039999,0.19315590,14,473.00000000,0.11363179,0
1532291040000,0.00024033,0.00024102,0.00024025,0.00024026,5494.00000000,1532291099999,1.32083148,30,3764.00000000,0.90504088,0
1532291100000,0.00024026,0.00024026,0.00023949,0.00024010,1534.00000000,1532291159999,0.36782020,26,159.00000000,0.03814195,0
1532291160000,0.00023974,0.00024102,0.00023974,0.00024031,2454.00000000,1532291219999,0.59086027,17,2092.00000000,0.50394829,0
1532291220000,0.00024022,0.00024022,0.00024022,0.00024022,6.00000000,1532291279999,0.00144132,2,0.00000000,0.00000000,0
1532291280000,0.00024038,0.00024056,0.00024025,0.00024056,4282.00000000,1532291339999,1.02949286,5,4275.00000000,1.02781111,0
1532291340000,0.00024043,0.00024045,0.00024030,0.00024030,120.00000000,1532291399999,0.02884816,6,6.00000000,0.00144180,0
1532291400000,0.00024060,0.00024104,0.00024041,0.00024052,2507.00000000,1532291459999,0.60376976,19,2341.00000000,0.56384206,0
1532291460000,0.00024045,0.00024045,0.00024015,0.00024015,2966.00000000,1532291519999,0.71257162,9,1761.00000000,0.42317891,0
1532291520000,0.00024045,0.00024045,0.00024045,0.00024045,6.00000000,1532291579999,0.00144270,2,6.00000000,0.00144270,0
1532291580000,0.00024022,0.00024045,0.00024022,0.00024045,985.00000000,1532291639999,0.23670004,6,54.00000000,0.01298070,0
1532291640000,0.00024050,0.00024053,0.00024005,0.00024043,1675.00000000,1532291699999,0.40265575,20,0.00000000,0.00000000,0
1532291700000,0.00024069,0.00024069,0.00024037,0.00024037,520.00000000,1532291759999,0.12501706,12,5.00000000,0.00120345,0
1532291760000,0.00024013,0.00024039,0.00023929,0.00023984,5359.00000000,1532291819999,1.28435895,29,158.00000000,0.03792040,0
1532291820000,0.00023984,0.00023984,0.00023984,0.00023984,20.00000000,1532291879999,0.00479680,1,20.00000000,0.00479680,0
1532291880000,0.00024001,0.00024075,0.00024001,0.00024075,1982.00000000,1532291939999,0.47579820,12,599.00000000,0.14386437,0
1532291940000,0.00024055,0.00024055,0.00024000,0.00024000,310.00000000,1532291999999,0.07453274,7,252.00000000,0.06058662,0
1532292000000,0.00024040,0.00024105,0.00024031,0.00024032,587.00000000,1532292059999,0.14127421,16,486.00000000,0.11700235,0
1532292060000,0.00024030,0.00024052,0.00023985,0.00024005,281.00000000,1532292119999,0.06745743,13,40.00000000,0.00959720,0
1532292120000,0.00024036,0.00024043,0.00024023,0.00024036,1084.00000000,1532292179999,0.26046266,7,398.00000000,0.09566328,0
1532292180000,0.00024027,0.00024029,0.00024027,0.00024028,2183.00000000,1532292239999,0.52453137,4,2183.00000000,0.52453137,0
1532292240000,0.00024008,0.00024008,0.00024006,0.00024006,371.00000000,1532292299999,0.08906387,7,261.00000000,0.06265566,0
1532292300000,0.00024006,0.00024028,0.00023985,0.00023985,2781.00000000,1532292359999,0.66755800,13,839.00000000,0.20157160,0
1532292360000,0.00023998,0.00024026,0.00023998,0.00024026,2694.00000000,1532292419999,0.64653664,4,8.00000000,0.00192208,0
1532292420000,0.00024027,0.00024028,0.00023999,0.00023999,6189.00000000,1532292479999,1.48703069,12,3811.00000000,0.91569295,0
1532292480000,0.00024026,0.00024026,0.00024026,0.00024026,3977.00000000,1532292539999,0.95551402,8,3955.00000000,0.95022830,0
1532292540000,0.00024010,0.00024025,0.00024010,0.00024025,2476.00000000,1532292599999,0.59477485,4,2463.00000000,0.59165355,0
1532292600000,0.00024025,0.00024026,0.00024025,0.00024025,390.00000000,1532292659999,0.09369751,4,1.00000000,0.00024026,0
1532292660000,0.00024026,0.00024027,0.00024026,0.00024027,370.00000000,1532292719999,0.08889941,5,370.00000000,0.08889941,0
1532292720000,0.00024026,0.00024026,0.00024026,0.00024026,2724.00000000,1532292779999,0.65446824,7,534.00000000,0.12829884,0
1532292780000,0.00024027,0.00024027,0.00024025,0.00024026,4883.00000000,1532292839999,1.17315781,11,3856.00000000,0.92642106,0
1532292840000,0.00024026,0.00024026,0.00023985,0.00023985,1893.00000000,1532292899999,0.45461357,9,1042.00000000,0.25035092,0
1532292900000,0.00024026,0.00024028,0.00024026,0.00024026,4329.00000000,1532292959999,1.04012742,11,2850.00000000,0.68477060,0
1532292960000,0.00024009,0.00024028,0.00024009,0.00024027,4094.00000000,1532293019999,0.98350921,7,1805.00000000,0.43353157,0
1532293020000,0.00023993,0.00024026,0.00023985,0.00023985,5319.00000000,1532293079999,1.27622263,12,754.00000000,0.18104676,0
1532293080000,0.00024002,0.00024020,0.00023986,0.00024020,751.00000000,1532293139999,0.18023244,5,450.00000000,0.10803458,0
1532293140000,0.00023989,0.00024020,0.00023989,0.00024020,3249.00000000,1532293199999,0.77966994,11,1336.00000000,0.32068592,0
1532293200000,0.00023990,0.00024020,0.00023990,0.00023993,2653.00000000,1532293259999,0.63653315,7,1.00000000,0.00024020,0
1532293260000,0.00023993,0.00024020,0.00023993,0.00023993,5697.00000000,1532293319999,1.36726037,10,2562.00000000,0.61505083,0
1532293320000,0.00023989,0.00023989,0.00023930,0.00023930,3198.00000000,1532293379999,0.76699085,21,487.00000000,0.11680671,0
1532293380000,0.00023930,0.00023930,0.00023899,0.00023899,5150.00000000,1532293439999,1.23107780,14,0.00000000,0.00000000,0
1532293440000,0.00023940,0.00023940,0.00023899,0.00023938,578.00000000,1532293499999,0.13827077,8,172.00000000,0.04117560,0
1532293500000,0.00023907,0.00023940,0.00023900,0.00023940,2605.00000000,1532293559999,0.62296395,17,2420.00000000,0.57873295,0
1532293560000,0.00023940,0.00023940,0.00023907,0.00023920,3730.00000000,1532293619999,0.89195956,8,1970.00000000,0.47118070,0
1532293620000,0.00023914,0.00023940,0.00023908,0.00023940,2679.00000000,1532293679999,0.64066850,6,2397.00000000,0.57324794,0
1532293680000,0.00023908,0.00023920,0.00023885,0.00023885,8651.00000000,1532293739999,2.06718842,27,1085.00000000,0.25918289,0
1532293740000,0.00023882,0.00023894,0.00023880,0.00023880,1533.00000000,1532293799999,0.36608302,9,42.00000000,0.01003026,0
1532293800000,0.00023907,0.00023940,0.00023888,0.00023926,302.00000000,1532293859999,0.07226719,13,290.00000000,0.06940047,0
1532293860000,0.00023928,0.00023928,0.00023896,0.00023896,10.00000000,1532293919999,0.00239024,2,2.00000000,0.00047856,0
1532293920000,0.00023914,0.00023926,0.00023889,0.00023891,1943.00000000,1532293979999,0.46470609,17,1657.00000000,0.39636044,0
1532293980000,0.00023891,0.00023928,0.00023891,0.00023927,2316.00000000,1532294039999,0.55413129,10,1020.00000000,0.24405072,0
1532294040000,0.00023926,0.00023965,0.00023926,0.00023965,1656.00000000,1532294099999,0.39632386,12,1199.00000000,0.28698204,0
1532294100000,0.00023929,0.00023959,0.00023926,0.00023926,4751.00000000,1532294159999,1.13741108,19,1596.00000000,0.38228139,0
1532294160000,0.00023924,0.00023926,0.00023900,0.00023925,680.00000000,1532294219999,0.16267114,9,598.00000000,0.14306330,0
1532294220000,0.00023925,0.00023985,0.00023925,0.00023985,2878.00000000,1532294279999,0.68900409,12,2769.00000000,0.66286164,0
1532294280000,0.00023938,0.00023958,0.00023925,0.00023925,53.00000000,1532294339999,0.01268348,6,15.00000000,0.00359006,0
1532294340000,0.00023958,0.00023983,0.00023935,0.00023963,1377.00000000,1532294399999,0.32996348,8,1002.00000000,0.24010923,0
1532294400000,0.00023932,0.00024102,0.00023924,0.00024050,8172.00000000,1532294459999,1.96362377,75,7010.00000000,1.68443629,0
1532294460000,0.00024052,0.00024280,0.00024052,0.00024280,6897.00000000,1532294519999,1.66663409,87,5142.00000000,1.24279787,0
1532294520000,0.00024281,0.00024300,0.00024117,0.00024117,5332.00000000,1532294579999,1.29137340,41,1762.00000000,0.42787160,0
1532294580000,0.00024117,0.00024117,0.00024024,0.00024095,1044.00000000,1532294639999,0.25170751,16,355.00000000,0.08558931,0
1532294640000,0.00024044,0.00024077,0.00024014,0.00024033,856.00000000,1532294699999,0.20579814,21,272.00000000,0.06543175,0
1532294700000,0.00024003,0.00024147,0.00023947,0.00024147,8995.00000000,1532294759999,2.16181931,82,5534.00000000,1.33154761,0
1532294760000,0.00024158,0.00024200,0.00024100,0.00024159,7827.00000000,1532294819999,1.88985695,34,4238.00000000,1.02294027,0
1532294820000,0.00024133,0.00024151,0.00024080,0.00024080,338.00000000,1532294879999,0.08152702,7,58.00000000,0.01400458,0
1532294880000,0.00024037,0.00024056,0.00023989,0.00024042,567.00000000,1532294939999,0.13630905,17,225.00000000,0.05409286,0
1532294940000,0.00024011,0.00024037,0.00023983,0.00024037,11471.00000000,1532294999999,2.75317262,17,11261.00000000,2.70276886,0
1532295000000,0.00024009,0.00024077,0.00023975,0.00024077,6243.00000000,1532295059999,1.50208435,27,6072.00000000,1.46103171,0
1532295060000,0.00024038,0.00024045,0.00024038,0.00024045,1652.00000000,1532295119999,0.39722270,3,1584.00000000,0.38087280,0
1532295120000,0.00024052,0.00024080,0.00024049,0.00024049,1356.00000000,1532295179999,0.32612483,7,26.00000000,0.00626080,0
1532295180000,0.00024065,0.00024065,0.00024049,0.00024049,2568.00000000,1532295239999,0.61787200,4,1790.00000000,0.43076350,0
1532295240000,0.00024047,0.00024048,0.00023967,0.00023987,1550.00000000,1532295299999,0.37226302,16,0.00000000,0.00000000,0
1532295300000,0.00023988,0.00023988,0.00023987,0.00023987,489.00000000,1532295359999,0.11729699,3,0.00000000,0.00000000,0
1532295360000,0.00024003,0.00024090,0.00024003,0.00024080,2113.00000000,1532295419999,0.50879287,18,494.00000000,0.11891654,0
1532295420000,0.00024083,0.00024122,0.00024083,0.00024107,989.00000000,1532295479999,0.23849836,6,588.00000000,0.14183736,0
1532295480000,0.00024121,0.00024121,0.00024080,0.00024107,7020.00000000,1532295539999,1.69256690,15,3682.00000000,0.88790074,0
1532295540000,0.00024081,0.00024081,0.00024081,0.00024081,3314.00000000,1532295599999,0.79804434,8,242.00000000,0.05827602,0
1532295600000,0.00024083,0.00024083,0.00024049,0.00024049,2884.00000000,1532295659999,0.69453097,8,29.00000000,0.00698204,0
1532295660000,0.00024031,0.00024031,0.00024031,0.00024031,56.00000000,1532295719999,0.01345736,4,0.00000000,0.00000000,0
1532295720000,0.00024067,0.00024067,0.00024067,0.00024067,33.00000000,1532295779999,0.00794211,3,33.00000000,0.00794211,0
1532295780000,0.00024067,0.00024071,0.00024030,0.00024071,169.00000000,1532295839999,0.04063560,4,22.00000000,0.00529562,0
1532295840000,0.00024054,0.00024070,0.00024021,0.00024021,2944.00000000,1532295899999,0.70809983,9,2767.00000000,0.66557218,0
1532295900000,0.00024068,0.00024068,0.00024015,0.00024015,3411.00000000,1532295959999,0.81917857,6,282.00000000,0.06772866,0
1532295960000,0.00024002,0.00024076,0.00024000,0.00024000,196.00000000,1532296019999,0.04712135,8,33.00000000,0.00794028,0
1532296020000,0.00024000,0.00024037,0.00024000,0.00024002,1155.00000000,1532296079999,0.27756971,9,1081.00000000,0.25980967,0
1532296080000,0.00024034,0.00024035,0.00024030,0.00024035,2521.00000000,1532296139999,0.60589603,6,2225.00000000,0.53475539,0
1532296140000,0.00024076,0.00024080,0.00024075,0.00024080,2233.00000000,1532296199999,0.53763208,14,349.00000000,0.08402510,0
1532296200000,0.00024077,0.00024143,0.00024077,0.00024143,1136.00000000,1532296259999,0.27358566,16,1061.00000000,0.25552717,0
1532296260000,0.00024139,0.00024164,0.00024088,0.00024088,11451.00000000,1532296319999,2.76486971,27,1289.00000000,0.31144664,0
1532296320000,0.00024090,0.00024090,0.00024090,0.00024090,914.00000000,1532296379999,0.22018260,3,0.00000000,0.00000000,0
1532296380000,0.00024088,0.00024088,0.00023967,0.00024039,3121.00000000,1532296439999,0.74913583,27,76.00000000,0.01828868,0
1532296440000,0.00024037,0.00024042,0.00024037,0.00024041,75.00000000,1532296499999,0.01803083,4,0.00000000,0.00000000,0
1532296500000,0.00024064,0.00024116,0.00024064,0.00024076,748.00000000,1532296559999,0.18011624,17,178.00000000,0.04290010,0
1532296560000,0.00024076,0.00024100,0.00024016,0.00024067,681.00000000,1532296619999,0.16363275,15,19.00000000,0.00457404,0
1532296620000,0.00024098,0.00024150,0.00024083,0.00024141,3721.00000000,1532296679999,0.89776736,18,3234.00000000,0.78021185,0
1532296680000,0.00024100,0.00024150,0.00024095,0.00024150,9200.00000000,1532296739999,2.22061358,19,8723.00000000,2.10559613,0
1532296740000,0.00024150,0.00024200,0.00024144,0.00024200,4806.00000000,1532296799999,1.16267204,20,4142.00000000,1.00232461,0
1532296800000,0.00024162,0.00024250,0.00024162,0.00024250,4032.00000000,1532296859999,0.97633717,21,3475.00000000,0.84145273,0
1532296860000,0.00024195,0.00024195,0.00024070,0.00024083,3721.00000000,1532296919999,0.89729604,23,459.00000000,0.11063482,0
1532296920000,0.00024089,0.00024089,0.00024077,0.00024077,240.00000000,1532296979999,0.05780862,3,0.00000000,0.00000000,0
1532296980000,0.00024088,0.00024102,0.00024070,0.00024070,3666.00000000,1532297039999,0.88294343,15,2071.00000000,0.49896002,0
1532297040000,0.00024089,0.00024102,0.00024081,0.00024102,628.00000000,1532297099999,0.15131985,4,599.00000000,0.14433027,0
1532297100000,0.00024103,0.00024107,0.00024082,0.00024084,5717.00000000,1532297159999,1.37727828,14,3375.00000000,0.81320926,0
1532297160000,0.00024082,0.00024095,0.00024050,0.00024050,6587.00000000,1532297219999,1.58673780,14,3686.00000000,0.88814170,0
1532297220000,0.00024050,0.00024050,0.00024000,0.00024033,3341.00000000,1532297279999,0.80260007,14,206.00000000,0.04952754,0
1532297280000,0.00024033,0.00024041,0.00024033,0.00024041,62.00000000,1532297339999,0.01490256,3,43.00000000,0.01033477,0
1532297340000,0.00024044,0.00024061,0.00024011,0.00024061,186.00000000,1532297399999,0.04469654,6,19.00000000,0.00457159,0
1532297400000,0.00024068,0.00024075,0.00024056,0.00024057,4880.00000000,1532297459999,1.17430811,6,3399.00000000,0.81802399,0
1532297460000,0.00024065,0.00024074,0.00024057,0.00024074,2197.00000000,1532297519999,0.52881856,6,2189.00000000,0.52689400,0
1532297520000,0.00024074,0.00024110,0.00024074,0.00024078,1808.00000000,1532297579999,0.43586229,9,1773.00000000,0.42743563,0
1532297580000,0.00024105,0.00024110,0.00024078,0.00024082,3904.00000000,1532297639999,0.94073876,19,1564.00000000,0.37704479,0
1532297640000,0.00024081,0.00024105,0.00024056,0.00024076,1720.00000000,1532297699999,0.41419404,23,851.00000000,0.20495846,0
1532297700000,0.00024060,0.00024095,0.00024022,0.00024031,1097.00000000,1532297759999,0.26427849,12,1010.00000000,0.24335546,0
1532297760000,0.00024083,0.00024180,0.00024083,0.00024089,3473.00000000,1532297819999,0.83801314,19,2404.00000000,0.57953804,0
1532297820000,0.00024089,0.00024117,0.00024076,0.00024117,133.00000000,1532297879999,0.03207353,6,131.00000000,0.03159175,0
1532297880000,0.00024115,0.00024154,0.00024115,0.00024154,5135.00000000,1532297939999,1.23969172,4,5133.00000000,1.23920942,0
1532297940000,0.00024164,0.00024207,0.00024140,0.00024140,453.00000000,1532297999999,0.10943658,10,72.00000000,0.01740327,0
1532298000000,0.00024175,0.00024175,0.00024133,0.00024150,47.00000000,1532298059999,0.01135841,3,0.00000000,0.00000000,0
1532298060000,0.00024151,0.00024200,0.00024150,0.00024150,5084.00000000,1532298119999,1.22834596,21,3037.00000000,0.73397540,0
1532298120000,0.00024151,0.00024157,0.00024151,0.00024157,1308.00000000,1532298179999,0.31597314,4,0.00000000,0.00000000,0
1532298180000,0.00024185,0.00024185,0.00024157,0.00024163,2071.00000000,1532298239999,0.50050852,9,1120.00000000,0.27074000,0
1532298240000,0.00024162,0.00024276,0.00024162,0.00024216,6117.00000000,1532298299999,1.48061194,28,5812.00000000,1.40676177,0
1532298300000,0.00024203,0.00024203,0.00024157,0.00024158,4139.00000000,1532298359999,1.00038587,11,2070.00000000,0.50046390,0
1532298360000,0.00024157,0.00024247,0.00024150,0.00024184,2576.00000000,1532298419999,0.62347221,17,1673.00000000,0.40534251,0
1532298420000,0.00024184,0.00024184,0.00024179,0.00024182,2427.00000000,1532298479999,0.58686043,10,0.00000000,0.00000000,0
1532298480000,0.00024182,0.00024182,0.00024182,0.00024182,98.00000000,1532298539999,0.02369836,2,0.00000000,0.00000000,0
1532298540000,0.00024180,0.00024180,0.00024179,0.00024179,34.00000000,1532298599999,0.00822118,2,32.00000000,0.00773760,0
1532298600000,0.00024179,0.00024182,0.00024155,0.00024155,362.00000000,1532298659999,0.08749917,9,205.00000000,0.04957150,0
1532298660000,0.00024198,0.00024198,0.00024155,0.00024155,867.00000000,1532298719999,0.20978424,5,837.00000000,0.20253726,0
1532298720000,0.00024155,0.00024162,0.00024155,0.00024162,954.00000000,1532298779999,0.23050534,4,0.00000000,0.00000000,0
1532298780000,0.00024161,0.00024186,0.00024150,0.00024186,945.00000000,1532298839999,0.22852975,4,842.00000000,0.20364612,0
1532298840000,0.00024186,0.00024197,0.00024155,0.00024155,783.00000000,1532298899999,0.18925824,6,379.00000000,0.09166804,0
1532298900000,0.00024192,0.00024192,0.00024161,0.00024164,222.00000000,1532298959999,0.05370422,7,24.00000000,0.00580608,0
1532298960000,0.00024164,0.00024164,0.00024163,0.00024164,705.00000000,1532299019999,0.17035616,4,3.00000000,0.00072492,0
1532299020000,0.00024170,0.00024170,0.00024164,0.00024164,2139.00000000,1532299079999,0.51687054,3,0.00000000,0.00000000,0
1532299080000,0.00024178,0.00024194,0.00024163,0.00024163,6077.00000000,1532299139999,1.46964443,6,6076.00000000,1.46940280,0
1532299140000,0.00024178,0.00024193,0.00024167,0.00024167,3476.00000000,1532299199999,0.84050002,3,2820.00000000,0.68196450,0
1532299200000,0.00024163,0.00024311,0.00024155,0.00024217,14673.00000000,1532299259999,3.56043029,32,13363.00000000,3.24387478,0
1532299260000,0.00024221,0.00024257,0.00024221,0.00024224,58.00000000,1532299319999,0.01405496,3,18.00000000,0.00436626,0
1532299320000,0.00024228,0.00024256,0.00024225,0.00024255,2752.00000000,1532299379999,0.66728648,11,2329.00000000,0.56479942,0
1532299380000,0.00024239,0.00024257,0.00024218,0.00024219,3159.00000000,1532299439999,0.76582126,15,2375.00000000,0.57584604,0
1532299440000,0.00024221,0.00024221,0.00024221,0.00024221,3.00000000,1532299499999,0.00072663,1,0.00000000,0.00000000,0
1532299500000,0.00024223,0.00024257,0.00024220,0.00024221,976.00000000,1532299559999,0.23642114,9,10.00000000,0.00242510,0
1532299560000,0.00024221,0.00024221,0.00024221,0.00024221,0.00000000,1532299619999,0.00000000,0,0.00000000,0.00000000,0
1532299620000,0.00024256,0.00024268,0.00024256,0.00024268,50.00000000,1532299679999,0.01212860,2,50.00000000,0.01212860,0
1532299680000,0.00024227,0.00024266,0.00024227,0.00024241,2390.00000000,1532299739999,0.57985735,11,2332.00000000,0.56580375,0
1532299740000,0.00024268,0.00024300,0.00024262,0.00024272,4416.00000000,1532299799999,1.07209958,26,1777.00000000,0.43172290,0
1532299800000,0.00024300,0.00024342,0.00024300,0.00024342,657.00000000,1532299859999,0.15983764,24,627.00000000,0.15253804,0
1532299860000,0.00024312,0.00024344,0.00024312,0.00024344,1714.00000000,1532299919999,0.41684153,23,278.00000000,0.06765000,0
1532299920000,0.00024330,0.00024380,0.00024322,0.00024360,1857.00000000,1532299979999,0.45222424,20,828.00000000,0.20184485,0
1532299980000,0.00024362,0.00024380,0.00024350,0.00024351,7698.00000000,1532300039999,1.87546195,23,377.00000000,0.09191260,0
1532300040000,0.00024353,0.00024380,0.00024351,0.00024351,1622.00000000,1532300099999,0.39513719,9,562.00000000,0.13701527,0
1532300100000,0.00024350,0.00024380,0.00024350,0.00024355,8612.00000000,1532300159999,2.09811007,14,5760.00000000,1.40354202,0
1532300160000,0.00024354,0.00024355,0.00024352,0.00024352,264.00000000,1532300219999,0.06429568,4,207.00000000,0.05041480,0
1532300220000,0.00024351,0.00024389,0.00024351,0.00024356,8587.00000000,1532300279999,2.09194312,19,4064.00000000,0.99031387,0
1532300280000,0.00024355,0.00024355,0.00024351,0.00024351,1866.00000000,1532300339999,0.45443672,8,1850.00000000,0.45054024,0
1532300340000,0.00024353,0.00024368,0.00024351,0.00024352,5922.00000000,1532300399999,1.44230793,7,4800.00000000,1.16907861,0
1532300400000,0.00024355,0.00024388,0.00024355,0.00024356,3623.00000000,1532300459999,0.88277869,11,1462.00000000,0.35643006,0
1532300460000,0.00024355,0.00024355,0.00024350,0.00024351,423.00000000,1532300519999,0.10300526,7,381.00000000,0.09277731,0
1532300520000,0.00024351,0.00024386,0.00024351,0.00024386,6085.00000000,1532300579999,1.48247301,10,1834.00000000,0.44720549,0
1532300580000,0.00024353,0.00024389,0.00024353,0.00024389,384.00000000,1532300639999,0.09364119,7,378.00000000,0.09218001,0
1532300640000,0.00024389,0.00024396,0.00024372,0.00024395,1536.00000000,1532300699999,0.37470801,18,1325.00000000,0.32323778,0
1532300700000,0.00024395,0.00024400,0.00024370,0.00024370,4858.00000000,1532300759999,1.18531205,19,3353.00000000,0.81811734,0
1532300760000,0.00024370,0.00024386,0.00024370,0.00024373,1010.00000000,1532300819999,0.24618795,9,557.00000000,0.13578959,0
1532300820000,0.00024370,0.00024401,0.00024370,0.00024401,1640.00000000,1532300879999,0.39993315,15,1400.00000000,0.34142624,0
1532300880000,0.00024405,0.00024410,0.00024401,0.00024402,3097.00000000,1532300939999,0.75573917,11,1642.00000000,0.40069304,0
1532300940000,0.00024407,0.00024407,0.00024370,0.00024370,3698.00000000,1532300999999,0.90238823,11,1824.00000000,0.44518368,0
1532301000000,0.00024371,0.00024371,0.00024370,0.00024371,2291.00000000,1532301059999,0.55833905,6,1022.00000000,0.24907162,0
1532301060000,0.00024371,0.00024371,0.00024320,0.00024328,2598.00000000,1532301119999,0.63286550,21,354.00000000,0.08623403,0
1532301120000,0.00024328,0.00024368,0.00024308,0.00024342,8427.00000000,1532301179999,2.05174033,30,6413.00000000,1.56165888,0
